9.733500923499754931e-01,-2.133870916875260648e-01,1.062857605888379159e-01,-3.233375497729059078e-01,-1.205301134432589238e+00,1.078626933721200942e-01,-4.328694553525895272e-01,3.065969479120180252e-01,-4.477036772238328077e-01,5.574415904982993331e-01
2.281149955004730112e-01,-1.790415980632099335e-01,-1.131058563977404230e+00,-7.960879947126554557e-01,-5.229161455442293827e-01,-4.825091629820375538e-01,-6.870976243273704265e-01,-4.788034643949320990e-01,-1.825316564986101397e+00,-5.409734844263774933e-01
2.922253638589793479e-01,-2.376644941048014770e-01,4.400631294416796346e-01,-2.708772321716704234e-01,6.882558863108122482e-01,-4.118601428000184250e-01,-2.123173091855379280e-01,1.519234136568150539e-01,1.207072790196771273e+00,7.255640797297058242e-01
2.722616121852118320e-01,-2.190046157087093548e-01,1.277218575379365895e+00,1.254055405476988683e-01,-6.096056326822362204e-01,-5.263394802339855794e-01,7.360719411492763209e-01,7.196473267606414703e-01,1.400930654761647354e+00,1.358507799492295387e+00
8.071706879793212330e-01,-8.204160262227722100e-02,-8.924454110141182006e-02,-6.612257725943912479e-02,7.559280420767522379e-01,-5.345170850007021635e-01,1.213458943670608470e+00,9.855103600527460594e-01,1.886592377757435324e-01,5.578696901790934914e-01
-1.095174559217179988e+00,1.106335379575732608e-02,-1.156458982058952145e+00,-6.504684198602942446e-01,2.065198516317639787e-01,-1.535368598263092688e-01,-4.495644624392736710e-01,1.004071016732790644e+00,-3.560731300923222764e-01,4.079640967058849044e-01
-3.572434357497845658e-01,6.550012283379086364e-01,-8.274441915964007022e-01,4.807420611687807654e-01,8.269082524658692979e-01,-3.152459772564277559e-03,2.647870229316077739e-01,1.103226511273656563e+00,7.399173362995898895e-01,-1.032808333365566433e+00
2.403261352794642813e-01,1.213600999481846132e-01,-4.412784604503661723e-01,1.205929739842931808e-01,-1.083756734376138509e+00,-2.905013357551428643e-01,7.227730774512900469e-01,5.017596797892400623e-02,-8.381604828474992219e-01,-1.069882620396379380e+00
1.387237229075122702e+00,-1.572702318584591752e-01,-6.017508934343126503e-01,-5.138717389022960935e-01,-1.218196253579412885e-01,4.776052029047431202e-01,-7.485554980219533139e-02,-1.720311186303943385e-03,5.245115469616373760e-02,-7.712263265407036383e-02
-1.562516047257866525e+00,-2.147035555436378196e-01,-3.403382573450478010e-01,-5.075886658889608993e-01,-2.789937026796262837e-03,1.185538753946769219e+00,1.789707743300015252e-01,8.244211445171097941e-01,1.162080381123945239e-01,1.278618728935388693e-01
-1.052391655455019004e+00,-2.942999438121244871e-01,3.194111435543266486e-01,-4.979107282123566014e-01,1.673165284502281303e+00,5.622311557973996843e-01,-3.350488656073474236e-01,6.263420266495157707e-01,6.125725120139203783e-01,8.143335303342063014e-01
-4.424183498575784967e-01,-1.075377801111155607e-01,-9.065559104128887435e-01,-6.041193933825612650e-01,4.424651958877452440e-01,-1.792933177695444080e-01,-2.817369812674749285e-01,4.484949836725309891e-01,-3.240631267950536132e-01,-1.827972982910799571e+00
8.010198644627896103e-01,-2.211507141986833735e-01,1.415862524074482209e+00,1.697025421157574709e-01,5.236587204737634949e-01,-3.082932623517850579e-01,5.129734443285419720e-01,2.655884141336722348e-01,1.447236342674433462e+00,8.262399057392707524e-01
1.022859293619034826e+00,-2.010327736138022292e-01,1.155905120271139230e+00,1.596843827196012811e-01,1.104983664931469045e+00,-3.133614840520351219e-01,-5.306082844805795617e-02,7.467308925597057057e-01,1.434684753955734138e+00,-4.258085852941747573e-01
7.558412639827624124e-01,-5.238319122450703358e-02,2.707270088980263112e-01,2.503451158298921619e-01,-9.796672068089971042e-01,-5.104494725921127074e-01,-6.568995605910428193e-01,4.444612116278224279e-01,5.064421335486023468e-01,9.769794655592572985e-01
5.494709538103779156e-01,3.835391111732390779e-01,-9.807727569949118429e-01,-1.002784316191656228e-01,4.890188980026836107e-01,-1.007770559166692587e-01,-1.075660712468976987e+00,-1.800551635217802815e+00,-8.381604828474992219e-01,-5.092566780775514834e-01
6.856192239916011344e-01,3.786869447677582851e-02,2.462526477257013791e-01,5.145449939805242234e-01,4.221646586060502360e-01,-2.336355732435403398e-01,-4.891839180809029464e-02,-7.978047405707792139e-01,9.289826980609481311e-01,1.393863739837392979e+00
1.112694007610276037e+00,-7.202191029669646749e-02,6.764722289819207202e-01,4.465895488691677406e-01,3.401478425085902729e-02,-2.127943716528735707e-01,7.724130039911404344e-01,2.368079732765930590e-01,5.857758891901951315e-02,6.871639262640700796e-01
5.805742597181225984e-01,-3.020077218691661833e-02,4.728270608690869625e-02,1.628666923596533145e-01,1.778605291168268820e+00,-4.411841896826833587e-01,-3.052868789634899938e-01,5.507937380370075964e-01,1.092989175804948809e+00,7.621918481776119858e-01
-4.119386605695183889e-01,6.469542785960412379e-02,-5.803192906780065830e-01,-1.115485267338299780e-01,-1.463972088571973140e+00,-5.478801552622930560e-01,-6.661461573033936601e-01,5.708547713907311527e-01,-2.612048961493671634e-02,-5.917611829500947218e-01
-7.444578025518859832e-01,-1.126475525351326896e-02,-6.755708584838115982e-01,-3.155759493653688685e-01,-5.514460235491119855e-01,-9.246476368061093964e-01,-3.863195176322027913e-01,-3.546099284107050859e-02,-5.303723453680435629e-01,-3.309586786066771591e-01
3.112634805666842364e-01,-1.834468078406481795e-01,7.653736922673387566e-01,6.271918741124896113e-02,4.390362213700327310e-01,-3.651888268026111106e-01,3.956604739593979070e-01,3.620815626424048750e-01,8.621476806222636569e-01,1.016211603078766679e+00
-1.309345176576277359e+00,-2.114177218376921685e-01,-5.021336287707416357e-01,-5.667464719576026377e-01,-8.108902398512063403e-01,-2.524291630591779523e-01,7.070331260261138173e-02,3.696802072786610216e-01,-1.386451252261922951e-01,-5.451743048676959136e-01
1.182482563033567136e+00,-2.316663708622233864e-01,8.108827746634454936e-01,-1.107397481863687388e-01,6.445687099733740100e-01,3.456461708284470635e-01,1.020248946268447199e+00,7.449925799485666023e-01,1.111252479037762919e+00,1.913646566545819105e-01
