2.925715125556394902e+00,5.798172136138406429e+00,6.690887408667171243e+00,2.998810153691106706e+00,1.359919154698916666e+00,4.100624999999999964e+00
4.009280255312001273e+00,7.509227345259091635e+00,6.780901486520534149e+00,2.075412572436381886e+00,2.074171327790375052e+00,1.959999999999999742e+00
4.928557151255564150e+00,7.777707283530697069e+00,4.204925957420004856e+00,3.250465482489291791e+00,1.303322782816830339e+00,5.175624999999999254e+00
4.023964054757705355e+00,8.886103605022256602e+00,5.523836766187956826e+00,2.950711136306374271e+00,2.012487559838750606e+00,4.100624999999999964e+00
1.718831779625430434e+00,4.637823181741832279e+00,7.353090734441925846e+00,2.703528596623835600e+00,1.883297083648274084e+00,5.175624999999999254e+00
3.100000000000000089e+00,8.880833333333333357e+00,5.818500000000000227e+00,1.942500000000000115e+00,3.032499999999999751e+00,1.322499999999999787e+00
4.847579575039892674e+00,5.481782617367935373e+00,5.120006078357268287e+00,3.778779919375157004e+00,4.931330624842529264e-01,7.700624999999999609e+00
3.160370370370370274e+00,6.080023148148148593e+00,8.568347222222222115e+00,3.255277777777777715e+00,1.834680555555554982e+00,3.150624999999999787e+00
6.105109599395312614e+00,9.499921107331820380e+00,4.144190759637188748e+00,3.435975056689342111e+00,1.778714569160998238e+00,5.175624999999999254e+00
3.213011673805324264e+00,5.835061938355589284e+00,4.521640337616529060e+00,3.082853993449231389e+00,1.010433988410178729e+00,7.022499999999999964e+00
2.548219534727471647e+00,6.257359746367683329e+00,8.060098387503149553e+00,3.626640841521794556e+00,1.802733308138069646e+00,2.722499999999999698e+00
3.343742336440748808e+00,8.941943394641807430e+00,6.247578735197783395e+00,2.947687704711514645e+00,2.274753338372386136e+00,3.609999999999999876e+00
2.237834047199126708e+00,7.517979549844628906e+00,7.966533761652809353e+00,3.693256487780297359e+00,2.153041698160745643e+00,2.722499999999999698e+00
2.880801209372637839e+00,7.255880574452004517e+00,7.032480725623583062e+00,2.529172335600907484e+00,2.046575963718820557e+00,1.959999999999999742e+00
2.611812379272697271e+00,6.864140421600740005e+00,8.436420760896950810e+00,4.189454522549761251e+00,2.188547745023935232e+00,8.100000000000000533e-01
3.359259259259259167e+00,8.043912037037037166e+00,7.366680555555555010e+00,1.986944444444444180e+00,2.953013888888889049e+00,7.562500000000001166e-02
3.391643571008650326e+00,1.212735454984462891e+01,7.267444475938524384e+00,4.904685059208869546e+00,3.104380983875031585e+00,1.625624999999999876e+00
2.409431426891744721e+00,7.925301135886453352e+00,6.776117189468380708e+00,3.472668808264046891e+00,2.051244173595363485e+00,2.325624999999999609e+00
3.913454270597127138e+00,1.091710506424792015e+01,5.748072562358276905e+00,3.719376417233560161e+00,2.716453514739229469e+00,1.959999999999999742e+00
2.489403712102124633e+00,8.889744320567734448e+00,6.442433893927939970e+00,3.487171831695641711e+00,2.486259290753338735e+00,1.050624999999999920e+00
3.158930041152263168e+00,6.973837448559670804e+00,5.119191358024691496e+00,1.983364197530864459e+00,1.991413580246913728e+00,7.022499999999999964e+00
3.822535483329133843e+00,4.209466700260350969e+00,7.280854623330814235e+00,3.297139707734945802e+00,1.046505416981607262e+00,3.609999999999999876e+00
3.609280255312000918e+00,6.759227345259092523e+00,4.846901486520533098e+00,2.355412572436381691e+00,1.576171327790375276e+00,3.609999999999999876e+00
