1.968381017244924758e+00,2.309775293733277390e+00,7.888645511666458887e-01,4.288652414256838297e-01,1.366677830047891895e+00,-6.744363931074313923e-02,2.523086507155417602e-01,1.214483674457341067e+00,1.462729871214520250e+00,6.314810123308747247e-01,9.670278207246885138e-01,-6.479738926686550160e-01,2.616530002659483989e-01,-2.897295220342054889e-01,-1.131668696635710347e+00,3.990667113845093317e-01,8.599525369148839360e-01,6.493679285402840229e-01,1.132831213031288420e-01,-1.388067922361261086e+00,-7.519213508058645301e-01,-1.857822093682467146e-01,-3.266053631440063443e-01,-4.568571395388453804e-01,-4.190517802544270198e-01,-1.954429547569561110e-01,6.253822162962973108e-01,1.104273410099569253e+00,3.568058020582932643e-01,1.243706603307384695e+00,4.152922407676979399e-01,-7.821397783735881681e-01,-4.156181058219542979e-01,-5.978880129335161220e-01,-4.195917319147333124e-01,-9.579313930915926978e-01,-1.186340684260120515e+00,2.782750277305201525e-01,-3.398732130398866569e-01,3.793863419767016243e+00,3.101478297779791227e+00,1.288342042905304075e+00,-1.079864138012371688e+00,-1.610457915436639964e-01,-8.713595177004446191e-01,8.900468817444636693e-01,1.955036633835313120e-01,-6.550661260211427805e-01,-4.952295014357362413e-01,-1.497908853881604607e-01,-3.748175372301594810e-01,7.104984467726223052e-01,-9.962782820867461808e-01
-1.393825864145254778e+00,-1.138832847960900674e+00,-1.201819889415484122e+00,-1.596032186502598593e+00,-1.415876698160546843e+00,-4.386655533343831737e-01,-1.067120090483925532e+00,-9.402974997775761512e-01,-4.809606066896380816e-01,-6.910336856625813873e-01,7.773699148207072196e-02,-3.812027007536928497e-02,-6.194952801841859813e-01,2.893026113678736494e-02,5.639565655202015693e-01,-7.262064439296246343e-01,2.628118496428063500e-01,-2.435166360144485953e+00,-1.446824147337954614e+00,5.936927004028635935e-01,-6.383105264476536256e-01,1.257704962468069620e+00,-8.426169476693696758e-01,-1.054227572660385137e+00,7.570000142609308869e-01,4.080235079503314322e-01,2.158579027946229967e-01,-1.809661081550188177e-01,-1.243844154517718348e+00,-1.091499811866179392e+00,-2.295597375952424524e-01,2.421624041438801556e-01,2.872838699051699418e+00,-1.613560481428455706e-01,-5.224787370564718536e-01,-2.140504328376038767e+00,3.392382840335101957e-01,9.424673021143799012e-01,2.281607117753033709e+00,3.875939689342240424e-01,9.377757821462280319e-01,-9.020346146607989279e-01,-1.097612572924652419e+00,5.275334187825979626e-01,1.074734316883757534e+00,-6.705946078755026241e-01,-6.320372802963930559e-01,2.624566860946022206e+00,4.531999098832490414e-01,-2.062474543010408834e-01,-3.748175372301594810e-01,2.523562973865857706e-01,9.248411099360226428e-02
-9.246807179047645819e-01,-6.461745420045894583e-01,-6.212035942456962667e-01,4.398106329279988791e-01,1.205298805521910627e-01,1.822404499203274519e-01,-3.590702115432213293e-01,-1.105931992948522985e-01,-1.846608311928860990e+00,-7.837525190709691003e-01,-7.444254458699745003e-01,-3.437105318252806629e-01,-5.181034910269303184e-01,-1.937700669267492792e-01,1.471399806154647938e-01,-2.256968509825827418e+00,-9.491349693837556334e-01,-3.201875614561539574e-01,-8.375780783920830919e-01,3.376432800881333240e-01,2.522460421322791357e-01,3.916037801061633128e-01,-4.245354900001465648e-01,-3.917687146717625524e-01,9.047008915602468004e-01,-3.751541383531575846e-01,-1.334750422430802386e-01,3.414061971039338284e-01,-1.086552671965573591e+00,-9.867868692827364008e-02,-7.833556109368369214e-01,-2.070935097877693934e-02,-1.238488791883837203e-01,4.961380821804641239e-01,-3.900684302081827148e-01,-9.031872742547422117e-01,-1.407862018345259036e+00,5.986697809139622795e-01,9.533568103870208033e-01,-4.524847369633475669e-01,-3.459316759697303456e-01,6.867439906382877268e-01,-5.694212538670876400e-01,-1.306077993224128986e-01,5.167019675121571620e-03,6.473444446910738004e-02,-7.586444783027600225e-02,6.412314972860370110e-01,-5.485541851286555026e-01,9.520774492091349517e-01,-3.096401584391633710e-01,-9.588674090280487894e-01,7.909883528166548050e-01
6.000410073768285280e-01,7.181099975667337709e-01,9.547549212151567044e-01,5.054829819418891201e-01,-1.697287486648460519e-01,-3.426995167369406570e-01,7.464299843521743361e-02,-9.608161925233787981e-02,8.776064166962453950e-01,2.717898705625534927e-01,9.102925650585966255e-02,-3.078473295485809058e-01,5.000616318860576226e-02,-1.988784419061010167e-01,-7.428655797065945032e-01,-7.714125324845334530e-01,1.112708228966909685e+00,7.854287002270975426e-01,8.763833720104587943e-01,5.409832196539158256e-01,-4.173479659639850459e-01,-6.072179117941719495e-01,3.541169292323221307e-01,-3.592507700451392227e-01,-1.738301497624810121e-01,2.208264961374180879e-01,-5.658728973380904720e-02,-6.339999429582029444e-01,1.720903400164737751e-01,-7.171181675676427947e-01,5.802608400524803534e-01,-4.821391101303476034e-01,-1.949192846393769107e-01,-6.018457535650576506e-01,-9.640599660636650636e-01,1.122393785360100149e-01,-1.301775701832062482e-01,3.637086677132920776e-01,7.873989655098497797e-01,-3.433043935872407970e-01,6.029720698848293203e-01,3.545689919866980011e-01,-4.032712769394342089e-01,-1.405573737052595029e-01,-6.943525104887286747e-02,-5.044560328778542324e-01,7.100663354322367393e-01,9.698252470231351063e-01,7.350741917764315181e-01,-1.593917017521969959e-01,-1.293392244026232707e-01,-5.613404773209065279e-01,3.373375949972735599e-01
4.045638631099575666e-01,5.665228265032533628e-01,-8.205989158803601857e-02,6.477730714719845961e-01,1.323029915879916363e+00,2.827052925607329570e+00,-3.447001955499598425e-01,1.719114563379933458e-01,-1.030894658733049862e+00,-9.159985229361996550e-01,2.692265964919505761e-01,-4.692778377991879690e-01,-6.189154012946973538e-01,-2.643354988915594950e-01,3.494277612659223431e-01,3.559215533887661875e-01,-6.524787848930633238e-01,-9.542044719790303553e-01,4.662028119990713204e-01,-1.141535716095687381e+00,-4.688556831803027958e-01,6.025049632122129184e-01,-6.570650235335973033e-01,-5.884490164420774772e-01,-6.137070938275812626e-01,-3.811457261638417360e-01,-9.894083335816492020e-02,4.415801808031236675e-01,-3.489140852178229668e-01,1.398499958056590720e-01,-4.212628523691708815e-01,1.815710137022805981e-01,-5.945892293019802155e-01,-9.667593578654707365e-01,-5.186187016914420855e-01,3.297706929277490207e-01,-3.777037890420514854e-01,3.941639963502558408e-01,1.887762444577684162e-01,7.102481518489912882e-02,-7.540935396525873247e-02,2.485609547208546655e+00,-9.907665289891819382e-01,-1.384892812944804319e-01,-9.873826676406488589e-01,2.032073519495107838e+00,-9.537641861694572398e-01,-2.470735056328829948e-01,3.576735070620671308e-01,6.936754007477403949e-02,-3.498517470109924199e-01,-1.122504695585563983e+00,1.117365096550855252e+00
-5.728218582243970181e-01,-1.914130288141483727e-01,-2.479502616365468759e-01,2.099574113793830354e-01,-1.413576044556619782e-01,5.859299152478926187e-01,2.052795074648676721e-01,1.059379383873063407e+00,-9.534847659498008055e-01,-7.801488602590084254e-01,-7.236422817197367685e-01,-7.201032115249768051e-01,-5.539304856380065090e-01,-2.876206031346329461e-01,1.016049941463804673e+00,6.180839359412052536e-01,-1.601970306122318943e-01,-3.841828072189298893e-01,-1.083613464980631713e+00,-1.394247421590877778e+00,-4.755274952557285717e-01,-1.773619901495441797e-01,6.129842751454189775e-01,-2.741059014396715066e-01,3.709556838912674848e-01,-2.370112251640484891e-01,-3.178253556073923347e-01,-7.685608041774958377e-01,1.305801741457155218e+00,1.223878171562630679e-01,6.720608130452481177e-01,9.425875017167659187e-02,-4.608248204595413178e-01,-6.388708565642772230e-01,-9.683697426992360358e-01,-8.739196345142304090e-02,-1.309142691299993999e-01,-7.321158954538297126e-01,3.585858035881456796e-01,-3.611577703808008244e-02,8.811334648313736695e-01,1.420407112729944021e+00,5.372681111992514413e-01,-1.259019521048452550e-01,-8.385756675460127596e-01,1.412364970716618151e+00,-4.444140040043835782e-01,9.681460166326848471e-01,-1.657260180480687739e-01,7.195929049392912891e-01,-3.748175372301594810e-01,-2.484886402456086552e-01,4.617050046398024077e-01
-1.159253291025009736e+00,-3.430001998776287531e-01,-2.479502616365468759e-01,-3.482575552386839579e-01,-9.575735993968039761e-01,-8.765465107430731040e-01,-6.530023568599343520e-01,-2.390301057750286173e-01,-6.211265490259848532e-01,1.634464303859876289e+00,8.664053044447359575e-01,-3.278360227723431941e-01,2.040680152948821213e+00,-2.349535301642627083e-01,-5.378353480332715986e-01,7.885050107984896695e-01,-9.863861686928656614e-01,1.649533632577400155e+00,1.214741050171803449e+00,8.298633927712165126e-02,3.719411688937766858e+00,-1.433928730540394270e+00,2.696530038789544115e-01,-1.946891090564634441e-01,-4.619479807258962123e-01,-3.787934731714990844e-01,-5.683868567167719155e-01,-5.692444137469541143e-01,3.362608379447628026e-01,-5.710686192785731086e-01,5.564185104833592188e-01,-8.293796569534485075e-01,1.145197014727622198e-01,5.724418518209825057e-01,3.039704089354317018e-01,-1.028734985995834572e+00,-1.305432956556589419e+00,-5.394881998785839849e-01,-4.326150956022275507e-01,-5.867113007292764637e-01,-8.250921286704611113e-01,-1.004625885922024064e+00,1.488291135706933499e+00,-1.130647794595300293e-01,6.466052162606071851e-01,5.881277735354846492e-02,-8.905055464508658813e-01,-6.909336091321985895e-01,-8.422708920459700543e-01,1.309709569226791270e+00,-3.748175372301594810e-01,8.681212505510522703e-01,-5.542462272668048362e-01
3.654684342565833743e-01,-1.535162360482782984e-01,2.082482559968579505e-01,-6.656739088058201137e-01,5.941097492747253739e-01,-2.312180131447019726e-01,-4.423622478176428285e-02,-6.299946875697840509e-01,-2.187976453715290426e-01,-3.006915393365935940e-01,-1.730938657693979199e-01,-1.221492583014370387e-01,-3.733145797083551320e-01,-2.070996779890479089e-01,-6.200957559198805313e-01,6.321847871851232759e-01,-2.126416366463226848e-01,-2.451262793897285575e-01,5.553726287820338614e-01,-7.776141059517263088e-01,-6.055560855505064399e-01,-3.574894371062599108e-01,-1.248963068436051947e-02,2.538319818071908429e+00,-1.256446459604383947e-01,-1.674712153741256537e-01,-7.292596412070631029e-01,9.966668212697038509e-02,9.797199500693083429e-01,-2.472609797252708352e-01,8.490669485875430578e-01,1.282293664343233108e-01,-8.920488159144858431e-02,1.646534158622734889e+00,1.322395755059541544e+00,7.648608173400996968e-01,2.736425514193657760e-01,-1.411315457035992704e+00,-1.153274214523983821e+00,6.283751627056272104e-01,7.852099342762834944e-01,-1.082205693972255078e+00,-4.446739185669446731e-02,-5.652515963740691041e-02,1.260582859966945080e+00,-7.566724579238021109e-01,-7.891861844646147484e-01,1.824273644030589336e+00,2.314728213682990532e-01,1.410359980698823179e-01,-3.177092534744208052e-01,1.181063680780697484e-01,-1.529316193488998499e+00
-3.382492851041518644e-01,-1.929064984797936207e-03,-2.064776691244191442e-01,-1.004981045377586257e+00,-6.651325744713680876e-01,-8.353375323127243401e-02,-2.310464326941641111e-01,-9.021339288865478645e-01,1.226563071682117978e-01,-2.067211710760933074e-01,-4.075746535225024947e-01,2.517200064935554593e+00,-2.901630271627282931e-01,9.510788303148832723e-01,-5.266302485468033444e-03,-9.754957334604189567e-01,-2.081358443557028148e-01,3.686891017067106535e-01,-6.443963071168674070e-04,4.517708862876421150e-01,1.674695541939341892e+00,-7.168221520452188189e-01,-5.173996686600524919e-01,2.623961545151961006e-01,-1.649814948402216208e+00,-2.658053456660499636e-01,-5.334886775727775143e-01,1.438876636348707549e+00,-1.670559943066962427e+00,1.829100465999361047e+00,-1.524733156042361149e+00,-7.558456916757170241e-01,-6.962711889405867050e-01,-3.484898089847616315e-02,-8.643981932461836104e-01,8.034915437232097446e-01,-4.339029353577769088e-01,3.248735146616686387e-01,-4.255888924853211130e-01,-1.593136777609580612e-01,-1.020478926019247279e+00,5.606402756820844102e-01,-2.933799924542278281e-02,-1.152896828963517611e-01,-2.218740936651684148e+00,1.647546509385670710e+00,1.137019655180552702e+00,-1.376899223631140812e+00,-1.911028435561364036e+00,1.157331189035815555e+00,-3.748175372301594810e-01,2.129922906618402223e+00,-4.941376877229745890e-02
6.391364362302026647e-01,1.362355474586525395e+00,1.079172698751539761e+00,2.738342848414156983e+00,5.788329793159339154e-01,-3.124088298955223636e-02,-3.120410682925472412e-01,1.687240798309904921e+00,-2.024942257075617799e-03,1.911968337965909426e-02,9.720432642023920655e-01,-6.190502956624486242e-01,-3.920835928189997377e-02,-2.632743142332359398e-01,1.623215956836285001e-01,8.280284691329184987e-01,-1.520720997021712470e-02,6.399247644942031021e-01,1.784138354085354594e+00,5.169255539353531659e-02,-9.341428469531216916e-02,-5.089048690421165144e-01,-1.093768712008369004e+00,-3.100654992199736171e-01,2.671479505917677758e-02,-1.651462778045395263e-01,-9.361892849492629842e-02,-1.686589441305037518e-01,1.247536120740764531e-01,-8.057692410723160670e-02,-1.066280033639698949e-01,-3.810086917328580070e-01,-4.548884483726905459e-01,-5.237976792236296308e-01,-9.009054017276690862e-01,-1.131383234534846238e+00,-9.371585384793713613e-01,-3.547083474989827512e-02,2.366005454667987340e-01,6.425975420386742520e-01,3.175272934588013185e-01,4.061417050775350535e-01,-1.220588829331235470e+00,-1.812710285582818937e-01,-3.933145118879582958e-01,5.143894174395680086e-01,-6.002609877188923304e-02,1.598424024532982823e+00,7.536566015017713838e-01,8.852162510552179231e-02,7.977639558986486801e-01,-1.708847478259203134e+00,-5.871963383289149907e-02
