1.829852602683078588e+00,1.912369410051676377e+00,8.558193351223508660e-01,3.541517463970370039e-01,1.297548220497209082e+00,2.512803212196121350e-01,4.519100551365439200e-01,1.202861263474182874e+00,1.580544940033347778e+00,1.049625487436316895e+00,1.253537998116402319e+00,-9.325052033822057718e-01,9.018087349998438196e-01,-1.541366323093846136e+00,-1.173857756470623404e+00,4.637139984056212194e-01,9.930701770677407003e-01,6.783366961955368257e-01,7.904220586683617655e-02,-1.410858489311350050e+00,-9.655869328390750406e-01,-1.111270598356061123e-01,-1.716175519520972415e-01,-2.963060792613237959e-01,-4.374498809607332839e-01,7.508453145911885007e-02,8.718745944193714292e-01,6.042554461025929635e-01,-9.722970315025149246e-02,1.110058886384068522e-01,7.120430649094671161e-01,7.669703649975574411e-01,-1.506470667240986105e-01,1.629524628422222010e-01,7.831476141221147547e-01,-1.522580716663173961e+00,-5.848157605358326183e-01,-5.723907846753931716e-01,-3.658119957137698219e-01,-8.105688213519659513e-01,-1.348817220122432214e+00,2.859262337392897146e-01,-2.748621817909315812e-01,3.667058080014443888e+00,3.257001518965329190e+00,1.232053228018600732e+00,-1.286729157683915492e+00,-3.432294157953995062e-01,-1.030533190221857964e+00,1.037052222449474037e+00,5.675373878873551936e-01,-5.004914605002441785e-01,-3.611650265153606987e-01,-4.424408055070672141e-01,-1.130817424278511396e+00,2.043222497755318834e+00,7.892752613380108473e-01,-1.050414181396750468e+00
-1.021971473697932176e+00,-6.651681929509379865e-01,-6.680078496859638282e-01,3.641048907711162408e-01,1.283740133442363984e-01,5.170739986761989648e-01,-2.813159933157495241e-01,9.175105560244696534e-02,-3.003421205421967777e+00,-1.074396297493617425e+00,-8.405265163393538241e-01,-1.000738576275004427e-01,-7.140705315386072227e-01,1.661206576016993897e-01,1.252396692530517719e-01,-2.206082680361956871e+00,-9.435264395884285227e-01,-3.813440504647439555e-01,-8.837410850641189697e-01,2.553477175730245463e-01,4.757844746580605078e-01,4.883658591471490840e-01,-3.232891581106833168e-01,-2.027710847830786756e-01,1.088277138142988987e+00,-8.564816451625718585e-01,-2.730421440698875199e-02,-1.015326207836095618e+00,-8.047834486964914325e-01,1.165618374203915453e+00,-1.352522271835977286e+00,-1.196809533643283796e+00,-3.424968369511871003e-01,7.841213661363117815e-01,-1.240540608880252860e+00,3.247083683505982976e-01,1.601500710068859135e-01,5.004523770859838905e-01,-3.330519670754409356e-01,-7.509775981716754201e-01,-1.679319331741165211e+00,6.448987331641172771e-01,9.796013096129305708e-01,-4.454101989930136507e-01,-3.310397202507123771e-01,8.508393799225215659e-01,-3.912224977477924970e-01,-1.170911876278015296e+00,-1.619047132240371556e-01,5.536957835645771597e-01,2.692174231430243814e-01,6.649838280009713332e-01,-4.154174479291984357e-01,1.159942825960776691e+00,2.255113490292364464e-01,-1.730431558314228457e+00,-8.913733825354430707e-01,8.323438378372254309e-01
6.234078753109555393e-01,7.686570441690444566e-01,9.902463423542418042e-01,4.235076076168430848e-01,-1.734004448323459013e-01,-1.290928441514869462e-01,2.630826517638252815e-01,1.085313487085433487e-01,1.115217732286270191e+00,7.337189316568888398e-01,4.244241889922042432e-01,-2.966434876700800582e-02,6.731287190288474109e-01,1.334262755798855671e-01,-7.788861416379314617e-01,-7.128297359895657825e-01,1.263640736183491153e+00,8.388184329648894488e-01,9.237209512421367119e-01,4.799068828519666985e-01,-4.037431581440615314e-01,-5.859458554891959770e-01,6.522926375815972788e-01,-1.576428087342777451e-01,-1.367863761291521485e-01,1.168849958445119963e+00,7.096537700327289200e-02,6.113529256877154872e-01,7.778503523532184216e-01,1.628260861294109768e-02,-3.756140379392592932e-01,7.248291661500038119e-01,1.087408461558140749e+00,2.923406151484830851e-02,-2.688937157004444023e-01,-5.625031450318385140e-01,3.323778704917217369e-03,-5.765436497074423183e-01,-1.006362949218114755e+00,1.794776381305865920e-01,-1.131586173784958627e-01,3.803099471609502347e-01,8.260142205897232914e-01,-3.396721195296693030e-01,6.565729507394058029e-01,6.021006215509128179e-01,-1.656541306416061399e-01,-1.006862674550946135e+00,-2.439224287393473856e-01,-6.238502174526439764e-02,1.027928741514481326e+00,8.921446301565243431e-01,6.863660850188166851e-01,-4.542630833475752028e-01,6.374511261084893077e-01,-5.190346763480140069e-02,-4.911596748240532606e-01,3.544550967081358528e-01
4.354088310696515030e-01,6.379773831601709411e-01,2.366652276915118258e-02,5.504261821527023368e-01,1.259291717218458340e+00,1.891424814582731484e+00,-2.607664457752171816e-01,3.912995191261713357e-01,-1.156322496869914174e+00,-1.611519033123068434e+00,6.203903850877761084e-01,-3.820379622661565500e-01,-1.704101567346581358e+00,-5.749868168182492578e-01,3.307368165380080716e-01,4.203452965894432514e-01,-6.259611691443102144e-01,-1.000859977739008588e+00,4.613557381327384466e-01,-1.197055880769625213e+00,-4.835932119880443913e-01,6.951666868385412146e-01,-7.364870390665368971e-01,-5.000494805042743351e-01,-6.835606507010175692e-01,-9.003933651402570293e-01,1.706225368545497348e-02,4.827026718018601614e-01,3.109236381917988845e-02,3.699143760763318189e-01,-5.902979607623968367e-02,1.146546572703559114e-01,-2.283415030027785841e-01,2.390349738203595698e-01,-2.471859702127309280e-02,6.223520554380610470e-01,-1.279342475309298122e+00,-9.703037378894223686e-01,-4.770470814153505712e-01,3.490058785787207296e-01,-3.682782383549144112e-01,4.141908223461768790e-01,2.550151757579350309e-01,6.159401910312666678e-02,-4.948189716858610032e-02,1.831659193620364778e+00,-1.100772263117095306e+00,-5.153314730748568273e-01,-1.128475941367537372e+00,1.470507910529314843e+00,-1.780605210541708505e+00,-6.507240915888627686e-02,3.974786326308831774e-01,-1.625205093966635428e-01,-1.134175182747314270e-02,-3.615700044931020041e-01,-1.056116648838870908e+00,1.176158476099216088e+00
-5.961513364753421307e-01,-1.083556826265268253e-01,-1.689597639155494546e-01,1.517434821705443138e-01,-1.432594229124755369e-01,8.530689916801715844e-01,4.034233860029249330e-01,1.101003675044758268e+00,-1.025437072111369030e+00,-1.062207680919648123e+00,-7.983558819058815814e-01,-1.244135422517719025e+00,-9.561087848724916238e-01,-1.377758738287776952e+00,1.007935191580999312e+00,6.838659956550785513e-01,-9.898213885275666812e-02,-4.463849805382225644e-01,-1.117719224909819342e+00,-1.416122136988442692e+00,-4.940956001949321497e-01,-1.019906007275908078e-01,8.948315019136817705e-01,-4.412303057571315829e-02,4.995368396097752961e-01,-9.435096849259630436e-02,-2.708022004113016523e-01,-2.828475738011146379e-01,8.711718384814282068e-01,-1.022850279090485648e+00,1.047386205539972082e+00,-5.238527803116240777e-01,-1.794225168802009718e-01,-8.216870894782478674e-01,1.112827247444333700e+00,4.984896863299987380e-01,-7.334735709610198384e-01,-6.155086409653628410e-01,-1.011744232023746415e+00,1.653655116707756015e-02,-1.138951690017180607e-01,-7.565830223656315745e-01,4.198690857074589000e-01,-4.216861896806276683e-02,9.460814698380330956e-01,1.306891564380368687e+00,7.934554703893416105e-01,-2.171228977413318106e-01,-1.002068662705514424e+00,1.256044899469797249e+00,-2.487567727082639901e-01,8.910257266197820769e-01,-4.646891764933715890e-02,7.813273654483862130e-01,-1.130817424278511396e+00,-4.060136440954781323e-01,-1.761933575923319284e-01,4.854672989520857351e-01
-1.331685385720340786e+00,-2.821586205705522432e-01,-1.689597639155494546e-01,-3.986147981821543951e-01,-1.084391698889137334e+00,-1.623903516487944065e+00,-7.598869205576834762e-01,-6.508415333076233988e-02,-5.168329567412552894e-01,1.681926014281788673e+00,1.172772299257298201e+00,-6.843416619063218131e-02,1.848373295117121451e+00,-1.618040062430873283e-01,-5.706030333821474620e-01,8.551700566903245315e-01,-9.834031986159701422e-01,1.932121991398927152e+00,1.320276434684456657e+00,-1.690081682285891548e-02,2.980872606978978379e+00,-1.646370192455224757e+00,5.664550778148289556e-01,5.620774472520759929e-02,-4.910883797774895920e-01,-8.829969083335535984e-01,-6.217151165384017242e-01,-5.659006754737701261e-02,-5.627148443918331827e-02,-3.172775104191235540e-01,3.081173656945560557e-01,-2.288102233865678403e-01,1.918012604727109272e-01,-3.342563860321275948e-01,4.334579013480648890e-01,-1.753857556360318259e+00,6.152270815699333317e-01,5.706216537021034929e-01,3.908578675042693740e-01,-8.897264479288670147e-01,-1.521709897981440518e+00,-5.683218078524002737e-01,-3.706909993480984600e-01,-5.754048356345342619e-01,-8.297467140759163806e-01,-1.494008263802637737e+00,1.458615421269830348e+00,-1.440018879698146570e+00,5.983410556737064345e-01,5.491624617006787279e-01,-1.401365592930539750e+00,-5.441246103347083807e-01,-7.354325446124752030e-01,1.784685259031064897e+00,-1.130817424278511396e+00,4.641575465491962760e-01,9.479633946152383750e-01,-5.847649157986724022e-01
3.972113895359460356e-01,-6.645771262864635931e-02,3.297466207623227508e-01,-7.402758402715363673e-01,5.936720602566204485e-01,3.937679535328084818e-02,1.272256366078699241e-01,-6.847474780542355255e-01,7.966475757945977454e-03,2.430813769091497503e-02,9.734937163882821654e-02,2.839064598293408737e-01,-1.153461376676253730e-01,7.705604458242272525e-02,-6.541685315098111353e-01,6.980399062712384639e-01,-1.551231747362470104e-01,-3.043143816388305667e-01,5.601966502352780930e-01,-8.674646344372892726e-01,-7.065910280856438908e-01,-3.003028037067292932e-01,2.502136185114197664e-01,2.024677402601340770e+00,-7.883138537732974072e-02,1.791934067233202921e-01,-8.609507758467773719e-01,1.637098971891303226e-02,-4.431941365052248227e-01,-9.436979846593669397e-01,1.004761961798118053e+00,-1.167053632274195785e+00,-8.255403995545805840e-01,-1.274009294489200750e+00,1.181142637279335883e+00,5.474505076314114538e-01,2.325000955578802875e-01,1.510352741514144226e+00,1.329370467513968368e+00,6.670120044276780513e-01,2.729870871898958939e-01,-1.380954749996538222e+00,-1.150724608003970584e+00,6.013720919019559519e-01,8.462449009171268965e-01,-2.113755820245363903e+00,2.526324501429175751e-01,4.950475460260295169e-01,1.411073930680230903e+00,-7.719955470791348695e-01,-1.015227392570064113e+00,1.417280422515836191e+00,2.955758742803740180e-01,-6.680267019119313920e-02,1.901296540618446218e-01,5.444912301887870898e-01,1.928793663100398237e-01,-1.611931630807740046e+00
-3.315229540169767342e-01,9.554485308625577933e-02,-1.194041700802748046e-01,-1.138758421486246064e+00,-7.269684747483080578e-01,2.320077911737749576e-01,-1.052967473301901352e-01,-1.451730839772935155e+00,3.950306697307406356e-01,1.671188667939197126e-01,-2.405618775332487025e-01,2.096477673446103918e+00,1.047411334820820827e-01,1.771992372832158047e+00,-2.958459301745478345e-02,-9.179703334509904389e-01,-1.502998026909538876e-01,3.567270899403723328e-01,-4.140386540957477490e-02,3.805870347024400413e-01,1.765519043409218947e+00,-7.156460974733054314e-01,-4.783849761085838259e-01,5.518944546751592961e-01,-2.149530068747860234e+00,-2.241012609080726969e-01,-5.713311409518940787e-01,-6.464370442988098819e-02,-1.606807830440998508e+00,6.299803119834447296e-01,-2.774980825535189877e-01,6.595745448088063956e-01,-1.074286545017362648e+00,6.056437225096301669e-01,-2.111721646000154773e-01,-1.409494367115514457e+00,-1.921571018196682523e+00,-3.240820146380542395e-03,-8.834209463941375962e-01,6.940575584536377018e-01,-4.285072733696178582e-01,3.372858951054269472e-01,-3.633984038300763220e-01,-1.614823068860261335e-01,-1.033103985715790429e+00,7.603698598378925144e-01,2.685856521905565231e-01,2.762954121231687044e+00,-1.805744518842935964e+00,1.342155056189427764e+00,1.343939946287301623e+00,-2.234631203153631951e+00,-3.214640204636169507e+00,1.512226473865992293e+00,-1.130817424278511396e+00,-5.849907987459073144e-01,2.218293223596767394e+00,-5.295990078953312363e-02
6.604382148807855790e-01,1.274995464686295765e+00,1.087317072617288716e+00,2.211097946325772057e+00,5.791160719706572868e-01,2.935689600004457445e-01,-2.148431016561983264e-01,1.486965810339802907e+00,2.590000665143709080e-01,4.620415738683936180e-01,1.257486867328770463e+00,-8.259627350503963017e-01,5.556752063778594986e-01,-5.544017690575507862e-01,1.406621459723784717e-01,8.948982940841728739e-01,5.622693485280183534e-02,6.673109895942130887e-01,2.019979248502797198e+00,-4.968296278688696943e-02,5.437013694340613046e-02,-4.719198530030098149e-01,-1.855426012750600817e+00,-9.127649897950698699e-02,1.021658847639890927e-01,1.875305052465801037e-01,2.386596287641803288e-02,8.925331623054261199e-02,7.346396903019534186e-01,5.008733155710106688e-01,-2.752113863758970380e-01,3.791418176881616864e-01,4.482852863293220191e-01,4.833569576996982198e-01,-3.389686163635293181e-01,-3.317219711112428526e-01,-7.131804447669528590e-01,-4.950745154537412596e-01,-9.281278696409234197e-01,-1.009107267190637369e+00,-1.015866669376216835e+00,-5.234784224674676051e-02,3.016889901642899052e-01,6.151460646664038689e-01,3.594839369191406564e-01,6.430465755801866301e-01,-1.618152580939553831e+00,7.822356606745833885e-01,-5.832954350080927775e-01,8.458356497652851358e-01,2.881144868412547910e-01,1.286099223395170910e+00,7.000396430476064635e-01,-1.371406809888934264e-01,1.286725556279054050e+00,2.963346997992165610e-01,-1.646422362305616227e+00,-6.276296639070441663e-02
-3.747277537550933735e-01,1.464483385353458900e+00,6.048596785358825167e-01,1.847103630957139364e+00,-6.277449260568482847e-01,-1.654599397938903982e-01,-7.308953681583787443e-01,8.073931251983665902e-01,3.744926210070011474e-01,1.114817920131928819e+00,1.595447137997304754e+00,-4.308719819289804076e-01,1.108764955792863383e+00,8.806788671447264572e-02,8.098447161221782320e-01,1.475116871879929570e-01,2.380850993892808243e-01,1.245009138062982634e+00,1.942299292105007513e+00,3.649025252708724687e-01,1.815826376100647122e-01,3.136921721175091049e-01,-7.754445104461469285e-01,-1.081353225629183346e+00,8.701327419589166556e-01,6.995096535482053790e-01,1.756927351171007734e+00,3.462956350093234770e-01,1.158141608746600104e+00,-7.536811406653585177e-01,3.380263213841456782e-01,-3.614053645425988615e-01,2.203698078544522321e-01,-7.184249898375840715e-01,3.792064986114650482e-01,-2.979270944917690733e-01,-8.418793430510252973e-01,5.945521471859209761e-01,1.342426039615481348e-01,3.928963931277081323e-01,7.674231974560277170e-01,2.839523784001439788e-01,2.415777877678843000e-01,7.508947409779076487e-01,-1.544081790340394722e-01,1.181106385882659149e+00,-5.532039320049068065e-01,4.465311618776068858e-01,-1.201706680860906484e+00,1.128076558537117746e+00,5.660727446991175027e-01,1.202488520913124415e+00,8.403006582609230390e-01,-2.839272136158244031e-02,1.141634322754917719e+00,-7.905424931673571409e-02,-2.128600721775158799e+00,-1.126845724885141564e+00
