2.324854188299060043e-01,3.485586099995981180e-02,-5.200582027951331648e-02,-2.293247598889177064e-01,-2.463576028338312351e-01,-2.247121620476709158e-01,4.207327036466519399e-01,5.194138035880079274e-01,-4.064045579502190697e-01,2.009317984002971236e-01,1.608427841536694616e-02,3.710635354424171028e-01,1.687836643647539492e-01,-3.611453345450917340e-01,-2.570467335623060623e-01,-4.169714675867778886e-01,-7.266855941233105187e-02,-5.010247627033290740e-01,-2.462403095902769290e-01,-3.950664922098012788e-02,2.021538148179190808e-01,-1.653167142795415254e-02,5.750229840145134608e-01,-5.710224113777214727e-01,-6.847866210331079451e-01,-2.632279815783379329e-01,1.043179715990197043e-01,-6.810036240875371183e-01,-3.071336627696973354e-01,-4.450363085070226932e-01,1.186464194517341669e-01,3.082940865624442139e+00,2.142916318465807990e+00,-6.448329854643806147e-01,-2.291453511784244945e-01
-1.928111173771927256e-01,-1.156633675042405551e+00,-1.122943917061466568e+00,-4.405105772443071999e-01,-7.667586732768094659e-01,8.246315926267568930e-01,1.162899611533130262e+00,-1.195021705062303541e+00,-8.014376289990354785e-03,-3.424368361786406939e-03,-4.601067085254255118e-01,4.124815666727708052e-01,-1.077708884485509833e+00,-1.415586833041398540e+00,-2.209065994825887003e-01,-5.477230464837715695e-01,-7.411842881184636800e-02,-9.748151910902740358e-01,1.582903686375147778e+00,2.600767729109579318e-01,-2.921184299126213246e-01,-1.500005479897133842e+00,-5.235744493311553782e-01,-9.962108006915265657e-01,-1.137005455906047846e+00,4.959542576814108261e-01,-4.649187190685429294e-01,4.652762269823251806e+00,-5.685624284137043016e-01,-3.815380656921493752e-01,-1.603831012897657393e-01,-7.679970316702408595e-02,1.018650713684250197e+00,1.384092122647382350e-01,-3.854377955649673088e-02
1.573222994715074874e+00,2.783062895664216094e-02,-6.956121078495356436e-01,-1.746804296482106222e-01,-9.619091062863358577e-01,-1.241130919270125865e+00,-9.824728882400836083e-01,-7.481325614203506724e-01,6.557993853598530487e-01,-3.310490957046642313e-01,4.130044094932934784e-01,-2.789625269689663956e+00,-6.387806106804563289e-01,8.617524309756887657e-01,-2.517282086767742011e-01,1.529967363339169273e+00,-7.428267468781142580e-02,-9.229199676720022394e-01,-5.229611538432392681e-01,-1.458183896513656652e+00,-8.946335761474534243e-01,-1.067392618276561622e+00,-1.288369398797444831e-01,-9.514431311719394324e-02,2.357748269681634756e+00,-6.745688472707263017e-01,-2.164890699063161672e-01,-2.628777788861772491e-01,-5.685624284137043016e-01,1.270509871601885443e+00,1.265555052967880734e+00,2.331539501214267007e-01,7.721772893143782346e-01,-6.703232682315984903e-01,-4.636862093439803600e-01
2.683820072070189355e-01,-1.407749400829781394e-01,-3.956261263550335805e-01,-3.133929602592361863e-01,-8.317071651203497007e-01,-6.477085735265766253e-01,-4.195763364548606433e-01,3.258650483412357801e-02,2.605169329537811440e-01,-2.102490045191618862e+00,3.573519368887905223e-01,2.718305677790346375e-01,1.342105709009876746e-01,3.510588212672400288e-01,-1.794643004319839141e-01,5.419317388289714987e-01,-7.302748604878123162e-02,-2.767311246459111529e-01,7.716925054788603688e-01,-1.259517627289735042e+00,-5.946029964210935992e-01,-8.606275121484810997e-01,-4.904017744583296645e-01,-5.816526949078376640e-02,1.763584138834916326e-01,-8.226810273441521604e-01,-1.861461495414320211e-01,2.191150070826607954e-01,-3.086758085919705796e-01,1.390712982831044497e+00,2.231418712457830800e-01,-4.248109161680677093e-01,8.676143138102265784e-02,-4.526512917342598308e-01,8.728643227305988850e-01
8.849587016844887577e-01,7.998829680700507705e-01,1.157884164977991404e+00,1.039207605611793150e+00,-3.825198777167978376e-02,-2.655465694450110936e-01,2.154975424542165396e-01,-4.344681038177360399e-01,-1.730391126565617999e-01,-8.120903791132508820e-01,6.361114819988885616e-01,8.436497929474258139e-01,8.304898381469679736e-01,2.932071513235360860e-01,-2.149615750406766446e-01,-5.209746381052209330e-01,-6.988555175227260940e-02,-1.219571345346205093e-01,8.785226161181268478e-02,-3.283012553806624045e-01,5.560519419436216193e-01,4.367718932569019663e-01,6.470038431208466889e-01,-4.269355944076587139e-01,2.140280903350716690e-01,-6.230570132059036759e-01,5.120411196950412913e-01,1.353353368746220420e-01,3.490119198028482916e-01,4.322738778637712498e-01,9.611735459955175198e-01,-3.129664302905551532e-01,5.279479454065155730e-01,-3.003588102733209531e-01,-5.368691655261712548e-01
1.336305511426129078e+00,6.437093047541444513e-01,-7.337921418579269606e-01,-1.047792778588162027e-01,-1.200939216537088461e+00,-9.542546475369351189e-01,9.621931992513709231e-01,-2.659057254477318333e-01,5.284788579888042293e-01,1.968231616074001267e-01,3.207836378250554787e-01,-1.229547187822968235e+00,6.287814056225715653e-01,-5.216787176456484376e-01,-2.397858188293774950e-01,1.118821458538729052e+00,-7.367231834815944624e-02,-2.957220319067574987e-01,-4.985687649372830266e-01,-6.271748728019277408e-03,8.853132857937127120e-01,-6.298313862858538614e-02,9.921508994772557655e-01,5.312271385200046936e-01,-9.094023024076367534e-01,-3.647157007356724989e-01,2.644892210180439518e-01,4.147652251598824003e-01,-5.685624284137043016e-01,8.684454770164717896e-01,8.106758855678417586e-01,-1.043498720781247391e-01,-5.664952375086786812e-02,-5.998762612150980722e-01,-3.464865214276956484e-01
1.876146833585147222e-01,3.485586099995981180e-02,4.071711945515096853e-02,5.401621172956348749e-02,-9.311251833821772017e-01,-7.205132852955352663e-01,-1.094380572437861909e+00,-1.154729552712022711e+00,7.676817486252874856e-01,7.775524684566461620e-01,-1.132620646504678419e-01,-1.043313696947819648e-02,6.198600054398545334e-02,-1.021959578269376001e+00,-2.181636049711056236e-01,7.644977190404694811e-01,-6.993822880506832262e-02,-2.780051107610163053e-01,1.186827352999350049e+00,7.249214384084137208e-01,-5.208824285184660008e-01,1.375000464572099235e-01,-1.044781820455819715e-01,5.013499449784176720e-01,-7.079892720818142804e-01,-4.193543764806291763e-01,-2.767217545598100320e-02,5.222374241325438149e-01,-4.979041107386381615e-01,5.635631653697236176e-01,2.232661354276272436e-01,-8.839749757840724420e-02,3.873856515894433250e-01,-1.579188339810580488e-01,7.426653964725756785e-01
-1.302093734291672300e+00,-9.867299652991287084e-01,-1.213769712249129995e+00,-4.348248052385851325e-01,2.563221765225930093e-02,1.486387072409676158e+00,8.838343219496045400e-01,4.378684285054574854e-01,-6.963097119393543699e-02,6.386597498385058191e-01,-1.666515986330327215e-01,6.550131241055054954e-01,-2.691311593163721039e-01,2.398920359252018075e-01,2.992580344454398023e-01,-1.379584376583343319e+00,-7.073577207698959757e-02,-3.464942101804526775e-01,-1.545482433657385801e-02,3.299638967008148432e-02,-1.318832972949194049e-01,8.051314334589172450e-01,-5.494005656568212714e-01,-9.200424731641722031e-01,5.688173628591631781e-01,2.138829877309838812e-01,-6.568623977917990020e-01,-9.408383826008477335e-01,-5.685624284137043016e-01,-2.023252515135968987e-01,-2.630448734069048000e-01,-2.728336488288391481e-01,-4.787731521673625479e-01,5.050682263621689705e-01,-2.369453802001112441e-01
-1.059791762746159716e+00,-1.510695188529893151e+00,-1.262858327402775815e+00,-5.375748279134189289e-01,-8.101874497294522248e-01,1.825883700002971066e+00,1.463336400145763605e+00,-1.428219483394178813e+00,-2.782376041212293316e-01,-1.608798061933903956e+00,-6.363232573655476232e-01,-8.157187522867184182e-01,-1.483884627883447216e+00,-6.171577679251032816e-02,4.166567420087170792e-02,-1.488261313197662750e+00,-7.005472581241202479e-02,-7.243196294953966330e-01,2.907327238361492316e+00,-1.762662046280266903e+00,-8.805992741776670352e-01,-1.403243427570325164e+00,-1.097535246146067456e+00,-7.245884969482699889e-01,4.210004182782110860e+00,-1.543104172180065348e+00,-1.984600934517370963e+00,5.674600880575038087e-01,-5.685624284137043016e-01,-4.213096787768386697e-01,-7.245809536045447752e-01,1.639472033154895536e+00,-9.388527509083314238e-01,4.833876792574730574e-01,2.587966129571575014e-01
1.696663891699584648e-01,-2.871339409854263836e-01,-2.210888280309597775e-01,-9.267794592574861712e-01,6.093261255095955287e-02,-1.752205081019651556e-01,1.826263534833851010e-01,5.512391903006618188e-01,-1.146327530673958289e-01,5.697151929522710212e-01,-4.746954055181397056e-03,4.062064373997303912e-01,3.233326442428336445e-01,-4.873973480926815233e-02,-2.384997071311405759e-01,1.575905096728522914e-01,-7.188150902743943582e-02,2.201956354831000606e+00,-6.325805556890745640e-01,4.609762734715192045e-01,4.528236482080507663e-01,3.934679934604048968e-01,2.858020338195861876e-01,1.038982068225683536e-01,1.995056640435362016e-01,1.575834292254576496e+00,8.203975608141897968e-01,7.789020674350920492e-01,8.827369854201931876e-01,-4.188422002152838997e-01,-8.645649641625810511e-02,5.761242622249970191e-01,7.382120528213506061e-01,-2.286192231368382177e-01,-9.278294158963533433e-02
-8.264639382949258151e-01,1.636517817941143538e-01,-2.210888280309597775e-01,-1.253711349586502877e+00,4.274889025500589468e-01,-7.321224365294143333e-02,2.442525696958174342e-01,1.487330750667305912e+00,1.321980160312236641e-01,-8.566987759311344153e-01,1.235134571784025498e-01,6.523931439731988080e-01,6.955676174723322003e-01,1.119202683367447992e+00,-8.812127917909963470e-02,-5.905073989965097248e-01,-7.304291165888952830e-02,2.770325260730094885e-01,-1.585827013350886050e+00,-1.328181955055642183e+00,4.935478913215902708e-01,-7.591584366174234377e-01,8.000858417739155071e-01,-8.024702318701861792e-01,-1.200849424362728124e+00,-8.800912872060746572e-01,-1.215452057364698885e-01,-5.844915544196177537e-01,-5.685624284137043016e-01,1.845847926373262726e-01,7.132064301898353165e-01,-1.147671275434342386e-01,2.272894338086985655e-01,-2.109374263058095833e-01,-1.752324905137296693e-03
6.073286397678354653e-01,5.457613579963522810e-01,-1.674899341345646719e-01,2.192126823427095417e+00,-2.127544469400140525e-01,7.288013368874567480e-03,8.165819036523732644e-01,-8.950545037876962429e-01,2.276944877637386289e-01,1.113645791754130254e+00,6.519693687459414688e-01,6.291600195879595292e-01,9.874948564757936031e-01,2.013724389487465405e-01,-2.007935380920519430e-01,-4.251697936093339347e-01,-7.496355387168872342e-02,3.023620115045830836e-01,-5.768927443121079843e-03,-4.104586112463544101e-01,5.903829774417387322e-01,-6.266344395453981031e-01,6.411630913107230212e-01,-1.543152877131877543e-01,-4.329467791393203924e-01,-7.487519961958478687e-01,-2.445874936594198690e-01,-5.129680270141100638e-04,7.029543264349498166e-01,2.034603500668230036e-01,7.077693782846021797e-01,5.005287589743586674e-01,3.238975759332032855e-01,-6.993519047972425184e-01,-7.212530111920304465e-01
2.164264187664609873e-01,7.643399339190040109e-01,-3.608909074451440158e-01,2.177762493794169973e+00,3.453738751529348283e-01,-3.808417856150300151e-01,7.573394922044679456e-01,-1.045062899678273149e+00,2.195483927617900843e-01,-9.233745266312105571e-01,9.762257309316305642e-01,8.726798282965206877e-01,7.868681463512063878e-01,1.547945758490356901e-03,-1.730005596439599114e-01,-3.516598176935802345e-01,-7.374974693824164207e-02,-8.525940536246913171e-01,1.155740981415315644e-01,-1.037089212445630737e-01,1.050664039149143081e+00,-8.265544348457767310e-01,8.980380641442897716e-01,-4.971503451706357213e-01,-6.524288609695420016e-01,-8.913949510440547508e-01,-4.472718457152731995e-03,1.527377226813356970e+00,-1.884419299437058160e-01,-9.829063637282011712e-01,-5.942668299843621993e-01,6.947173705322603476e-01,-1.649638769465296695e-01,-4.756410877345111365e-01,-6.392800652311471099e-01
2.414595659241843550e-01,1.042075106583505162e-01,-9.624527850949947672e-01,8.211684789265157880e-01,3.451377153279807652e-01,-5.497400757054713427e-01,1.834369748419833579e+00,1.688832923079066073e-01,2.877056627586342952e-01,7.149985847809481321e-01,6.774340488964312179e-01,4.444103108637724731e-01,8.841685299325678926e-01,7.970430134926053123e-01,-1.894811733363179485e-01,8.052847134473579693e-01,-7.398205337855065511e-02,-9.886964849159005642e-01,-5.985528553818193487e-01,-3.140129123682507406e-01,9.834049998733124243e-01,1.037334276242943609e+00,7.655094991899425994e-01,1.174482035454697426e+00,-4.687403118674446367e-01,9.486596425866984372e-01,1.291014557154677167e+00,1.323611965741530616e+00,-5.685624284137043016e-01,1.567927942121049689e+00,1.022821221649637957e+00,-6.374807233769266834e-02,1.010038303067405385e+00,-4.270320986643572625e-01,-5.577845794244004063e-01
1.048924103314009537e+00,-3.423419176049079526e-01,-2.182982607612434789e-01,3.250309464654986158e+00,2.192929950757042251e-02,3.720052876549071463e-01,4.688092072731745996e-01,-1.058655126580462236e+00,2.443298987833875391e-01,1.893970897666137576e+00,-2.166679735198900059e-01,7.510918394066301573e-01,5.288725660065201062e-01,9.234532804930457583e-01,-2.010679950221374024e-01,-3.628202300374038236e-01,-7.343500394821091126e-02,-1.000824082305312057e+00,6.127324352085306014e-01,8.191179726134371064e-01,8.084221906991277962e-01,1.160164927415202163e+00,5.898390091058616225e-01,-3.348174443354992036e-01,8.106959581213935007e-01,1.145841619681198686e+00,6.807524408646210556e-01,-1.229360037107654513e+00,-5.685624284137043016e-01,-2.037615464272888588e-01,3.475527565695014920e-02,-3.774529018801855429e-01,1.783156712443968450e+00,-1.614291247579305311e-01,-7.817821119428054466e-01
-1.049535594638413505e+00,-1.488114085533515540e+00,-1.025986279677246982e+00,-6.449953061643814989e-01,3.575476145569950748e-01,2.745438602602688238e+00,1.325816634989258613e+00,-9.300195333344771775e-01,-3.010003854493356279e+00,-2.549297878817664495e-02,-4.664820427942888981e-01,-6.757380867980137262e-01,-2.592543180056000041e-01,-1.028457526167933178e+00,3.306987174641404237e-02,-1.686488105818133576e+00,-6.184216795006070716e-02,-8.914041696467255305e-01,4.112323135552819336e-02,-5.153246654473618849e-01,-1.682279741478599489e+00,-9.417246843702818948e-01,-1.932122315385626843e+00,-1.014916103508190615e+00,-6.774493160510530743e-01,7.044543526807425238e-01,-8.872096036189945634e-02,-1.614643723984527934e+00,-5.685624284137043016e-01,-1.978915282468327153e+00,-2.815839716131211645e+00,1.665720433478193319e-01,-2.027033715476223366e-02,3.079166165095916299e-02,-2.163671110593409497e-01
1.124772044203856680e+00,-5.750011873318414679e-01,-2.248289129950470366e-01,-5.153345632651865627e-01,-4.084542179062586875e-01,1.299234395694514710e+00,3.042403696076098063e-01,1.387249514081686064e+00,-1.588950668789294918e+00,-5.145494062683537706e-01,3.813121912079682208e-01,1.274837598899847713e+00,8.917567036571975025e-01,1.553921646617012486e+00,-2.581170754205683870e-01,-1.281027935392904604e+00,-6.959132674318099787e-02,-1.230312947779534927e-01,-1.254750140822258109e+00,-1.349850412064146576e+00,1.188145023443254011e+00,-1.060565080568114160e+00,1.087433940554253908e+00,-6.594726927811267458e-01,-3.338164530419222009e-01,7.385538845866960189e-01,-1.905540966071751774e-01,-2.310825231730372353e-01,2.665545970498693351e-01,-1.150106570546198581e+00,-4.907866749936763417e-01,-9.669063164065193616e-01,-2.090270088793785008e-01,-5.644758094577371210e-01,-7.763841303709605457e-01
2.974160125120366982e-01,1.301808247635505289e+00,3.300457838154766232e+00,6.848546625953118305e-02,-1.842551666466615279e+00,-5.216413004554146804e-01,-2.388444858608960164e+00,4.709918526158234364e-01,6.457580643021424427e-01,8.969599495533342459e-02,-1.704897309353458068e+00,5.752030604462229357e-01,-8.503367620440346331e-01,2.981907706395887647e-01,-2.839022982407856110e-01,-1.738864324238784398e-01,-6.876885250681467887e-02,-1.047320348138157664e+00,6.456496552731467997e-02,5.962676880204720309e-01,3.194642812758439199e-01,1.970013481299227043e-01,3.060788115400938647e-01,8.248172350258137220e-02,1.079004219925995045e+00,6.134085238586941546e-01,1.573089523049409522e+00,2.335570956171119650e-01,2.914215148338252792e+00,-3.369816677983165087e-01,3.982346073887555460e-01,-9.447375192710241176e-01,-6.074847727659652419e-01,-4.891258918309969173e-01,-3.710548565684482214e-01
1.890309525379572309e+00,5.087663059220871586e-01,1.963899975363539774e+00,-7.192555498248295320e-01,1.263616229274385494e-01,-2.282936275889238531e-01,-9.577181061169405263e-01,2.464101797092188573e-01,6.351813607515178761e-01,3.062163507619963254e-01,3.263800542729376475e-01,6.168503057734086026e-01,6.894853941427636634e-02,5.617804261492171936e-01,-2.860010427040482472e-01,1.991447116326546841e-03,1.496279588716753761e-01,-7.112538027578946265e-01,-5.160579666482536521e-01,1.486842122891718798e+00,-2.795137685352419576e-01,9.620649553381038777e-01,8.474900796510004275e-02,-2.296074149728435931e-02,-5.684539561581861689e-01,-7.891468111705441935e-01,-3.728512709369380951e-01,-4.105386870363188501e-01,1.190709257962920153e+00,-5.209975052466947476e-01,-7.636646674076494334e-02,1.179295731051330565e+00,2.100351766286688626e+00,-5.974095156365887282e-01,3.345666285711298427e-01
-3.206483747992432964e-01,4.058094014690740159e-01,3.818582025431135896e-01,-1.274239109551981164e-01,-2.058317148615745218e+00,-1.217447452700793464e+00,-1.437160550588764352e+00,-1.188855357803073831e+00,1.382289567412977316e-01,5.298505888668794128e-01,-9.531217480716145385e-01,-1.490156413576674055e+00,-9.142267491650298838e-01,-2.144011881528977259e+00,-8.608573597068716610e-02,1.671467706797585384e+00,-7.388988150337985616e-02,-2.867195220298816016e-01,7.564221331569686013e-01,7.778033977133083088e-01,-1.283132278209915822e-01,9.873626017965647650e-01,-9.640302195157407494e-01,1.251321800502365633e+00,-1.171531733992403401e+00,1.065940282151518037e+00,9.192259536536447895e-01,-9.432027356893941672e-01,-5.685624284137043016e-01,7.906797244026718685e-01,5.243254524760980750e-01,-3.403282584197321881e-01,6.073923518886555073e-02,-5.870676677451684977e-01,3.752182305071726648e-02
1.463336067248349748e-01,6.328787386873633292e-01,-1.463650471859656299e-01,-9.997942480976332869e-01,-3.145892412136526151e-01,-1.194604691476958580e+00,-1.378376767199996245e+00,2.919143952446138796e-03,5.939520708465633181e-01,1.287944483596402012e+00,-3.326203751173110179e-01,-1.404764809229269495e+00,-8.293006265546416511e-01,-2.223177850919124676e+00,-5.851145313185257546e-02,3.443481934057237570e-01,-7.052246790899879825e-02,-2.729462245876614901e-01,-4.622811178049796715e-02,-1.113846736624948486e+00,1.191367289470135704e+00,-2.420449319573483582e-01,1.805100167380856435e+00,1.691751577976092769e-01,-1.555162175345288444e+00,-9.211641533381366154e-01,-8.481457131938731075e-01,1.741988435311013994e+00,5.191927559843971807e-01,3.546993361083601859e-01,1.124349509995203000e+00,-1.787817081073352021e+00,-1.387598025559680037e+00,-7.982515964665424235e-01,3.367331978201964393e+00
-1.946437495660849892e+00,1.817118201322705850e+00,1.751909881774091904e+00,8.127057730962653492e-01,2.776287988887411462e+00,-6.228780945175811379e-01,-1.644370507996128827e+00,-9.129323325512789244e-01,7.119118100998426124e-01,9.388347365183841164e-01,-7.951412093655559066e-02,1.996377810385261686e-01,-6.818650736784803712e-02,-8.839359425015305138e-01,8.206040944866762610e-01,3.919501520061590555e-02,-7.412427797430816423e-02,6.057829464584564283e-01,2.991798362735496597e-01,1.769732195820356457e+00,-6.775552426686928253e-01,5.623595693315628363e-01,2.308838339961198083e-01,7.906501419140321563e-01,-9.121857451374486558e-01,3.391059836652938198e-01,1.115002076072217241e+00,2.548456653148376549e+00,7.077172525563689698e-01,5.631677362733508163e-01,3.698352211782556243e-01,9.775476949562563744e-01,6.013596033923984674e-01,3.172813970433893682e-01,-6.575602193336795853e-01
-1.461295103744168156e+00,4.653269544542403824e-01,-3.255930354024990092e-01,-5.377305097659564881e-01,1.117818581655239729e+00,-8.083388771723406530e-01,-3.960653505921161721e-01,-5.085299052507182838e-01,1.265271080609652099e+00,-1.609458745424804382e-01,-4.416064128164442354e-02,-8.125625436913225252e-01,-2.150895085912480353e-01,1.985168975691263549e-01,3.843236954376594849e-01,1.393208497321323014e+00,-6.697898254302646348e-02,1.157955810265651753e-01,-2.403299380835824117e-01,1.824465640028828162e+00,-7.487977840348474246e-01,1.030399739711998830e+00,-1.156708821311431129e-01,1.359174858211348036e-01,4.739651571543334607e-01,-1.304491689908681362e+00,-6.932522218827763538e-01,-4.780100899687614868e-01,-3.692807374565624801e-01,1.305924890018343998e+00,7.494278914336016673e-01,1.872465457133603017e+00,5.228767420045580261e-01,-2.011355079202108431e-01,-1.820446568287145683e-01
4.792744639225576253e-01,1.393067389374679221e+00,2.845586046428744353e+00,-1.373845845794704701e+00,-2.769192020928875064e-01,-1.408992058125715818e+00,-1.788953637015399112e+00,3.001899908776186177e+00,1.686651738436367731e+00,-4.655698636241770716e-01,1.032541424523302775e-01,-1.043542184394991468e+00,2.118545632542296608e-01,8.855935064468001272e-01,-2.362487651891581053e-01,1.533663420912377839e+00,-7.199373816539172966e-02,5.518845149461955035e-01,-1.351816704513582934e+00,1.145451747236355233e+00,-1.749432085471104015e-01,7.977703365924833090e-01,-1.203812897653905450e-01,1.686697507037784316e+00,-1.573830387471171655e+00,-1.689164186764299025e+00,-9.928035045415223303e-01,3.954677982272679637e-01,2.106956348836467097e+00,1.765670078684261624e-01,5.876475736115529536e-01,2.113720095381831587e+00,6.770574183583374372e-01,-6.758586119449312424e-01,-1.217424512158086503e-01
1.786405362642368155e-01,-6.325411831152040198e-01,-4.065347075002883614e-01,9.137985633859378731e-02,-1.287595312897332978e+00,9.780571906834165108e-02,4.687799398563048947e-01,-6.771710618305303298e-01,4.581286937618267441e-01,-4.607011673539516128e-01,-3.407912037976847386e-01,4.348999751944999104e-01,6.199367079589760410e-01,-4.642331541911485782e-01,-2.258299960446416010e-01,-3.136102737984717281e-01,-7.117218693658776407e-02,-8.319395112099347012e-01,1.272345226792799933e+00,7.370837440980046451e-02,3.435630557221025505e-01,1.255046224394254228e-01,4.557208001122192709e-01,-5.054052007857798845e-01,1.228462541215160353e-01,-3.887771957394253741e-01,-2.446030237338960578e-01,1.203679767837772946e-01,-5.685624284137043016e-01,-1.793968210091057280e-01,3.377315875782435084e-01,8.729834507609157690e-02,-5.592432594467886542e-01,1.694978575838673729e-01,-2.592363679319982794e-01
2.608003566150672928e-02,-1.569238788890872538e+00,-5.701634246791075222e-01,-5.496108504677529871e-02,-4.892626817175191878e-01,3.162191247730849586e+00,-4.279366511770283932e-01,-5.131030887428073006e-01,-1.889634860716890019e-01,-4.737957120695094893e-01,-3.128076872729082525e-01,-1.792061394683331033e+00,-2.336258464687193670e-02,4.776801167415121174e-01,-1.899763496542872521e-01,-1.309027110648988579e+00,-6.675820526561013213e-02,-7.729643015933219674e-01,6.458202656169043099e-02,3.797883200408709303e-01,-9.280416574376881833e-01,4.119978073041282163e-01,-9.845169100719078914e-01,-4.449799397185668082e-01,1.030320871666291493e+00,2.867269628928523773e-01,-1.392514614122563943e+00,-9.340452785777849654e-01,-5.685624284137043016e-01,-1.817794706249622472e+00,-2.352498223225254925e+00,5.764071266094241697e-01,6.221077924350785215e-01,-3.382828632757883813e-01,-6.286246637631164313e-01
1.908606514564452350e-01,4.424189681938410779e-01,9.096900515367100093e-01,7.296092041460398026e-01,-6.903876961020793956e-01,-4.805626886613802683e-03,-5.415275290981290679e-01,-7.798420502045342317e-01,-2.089204221150930407e-01,-7.502023112729884202e-01,-1.170542700056233232e-01,1.223953992151311398e+00,6.790983635333993629e-01,5.248758366845689832e-02,-2.455198922866087818e-01,-1.082460230979033315e-02,-7.443884056115800119e-02,-9.924196596243304302e-01,-3.867262020096877695e-01,-6.703975835983171372e-01,-5.466173666077178001e-02,-7.468970489448554240e-01,-3.199731725649225811e-01,-1.502983456879639634e-01,-1.912073637979194995e-01,3.136569214968709662e-01,8.161228085448428704e-01,6.329953343340449790e-01,9.133466986677830912e-02,1.768783866426459211e-02,3.777050234320856736e-01,-6.921642271793769785e-01,5.868753017412214890e-01,2.307359313899566000e-01,-3.591005815827976733e-01
