-8.725622985957345312e-01,-4.804782573623316289e-01,-8.213013717971088257e-01,2.161599048576346771e+00,1.746467570735694474e+00,-7.333179190627973076e-01,-7.127223616027936748e-01,-8.110554918917409761e-01,6.283097329084856852e-01,-1.112965352111937367e+00,-6.531056269181328977e-01,-4.964164227131968032e-01,-3.327641725305054976e-01,3.474698003921150580e-01,-6.847185018343218132e-01,-7.123671254506753758e-01,-1.134214343544957204e+00,-8.177795833257525127e-01,-2.821006755906068086e-01,-5.082843326522851202e-01,-3.836657064699376396e-01,-3.411867874676758478e-02,9.687846628985781472e-02,8.360599155036327890e-01,-7.031433385338409225e-01,1.681821482995855543e+00,-6.388816194292159523e-01,-2.897755089918493399e-01,4.930525272847229301e-01
-4.549440637416739541e-01,-1.204225283716727102e+00,-1.263406275593050410e+00,1.273312940241751345e+00,-1.044287077149334664e+00,1.860306064220416999e+00,1.014326366974198507e-01,-8.110554918917409761e-01,1.383848517011240231e+00,1.517238364085806701e+00,4.069831838818609854e-02,-2.961898894101835378e-01,-1.099342351304652965e+00,-1.636162387905223947e-01,-3.388963679263073403e-01,8.730001556763709036e-01,1.480265070644397163e+00,-1.910410288803202183e+00,-1.249043776605538933e-02,-2.173857562303263546e-01,2.803226686268682141e-02,4.784839183974623489e-01,3.866677062886342969e-02,-9.957694432977286514e-01,2.491475414810011835e-01,-1.035797522405019766e+00,-7.024979849502065443e-01,-6.705816017837479270e-01,-1.643316691940218399e-01
-2.287341865290577758e-01,-5.257124465094813459e-01,1.551613006372395617e-02,-3.015997435889518075e-01,7.622813327765737279e-01,-2.493246961713543319e-01,-3.774521086197726860e-01,-8.110554918917409761e-01,-5.293013293593393787e-01,-4.739860568521674783e-02,2.270297698950383969e-02,4.159039829685779455e-01,-3.317500510557286897e-01,-3.096584889220613257e-01,-1.058778626055400185e+00,-1.127304304998943268e-01,-4.847865712511050806e-01,3.222252850370190824e-01,-1.574283574962454246e-01,-6.350800469082323874e-02,6.740254425487860468e-01,-3.762533669320860391e-02,-4.498490025049013963e-01,7.618998181825139548e-01,2.562564755154753682e-01,-1.335405621715656660e-02,-3.468720727754883160e-01,-4.951248696100062352e-01,-5.627190823815512166e-01
6.707872982590157296e-02,-4.126269736416071088e-01,1.279532941875622942e-01,-8.143307152241680003e-01,-4.860054694109093854e-01,1.960150189554319966e-01,5.324756916691932851e-01,-3.180903433429062566e-01,-3.558653203458635450e-01,-4.381278825423936540e-01,3.789201126619879956e-01,1.005523082234478727e+00,2.408345532643148545e-01,7.527087014689417543e-01,6.021773318359122662e-01,6.845889326601676261e-01,-1.729499220548236793e-01,3.575077077868252795e-01,-1.825761827159750605e-01,-2.634626293256780438e-01,-6.080057004513792496e-01,-5.036976554717952359e-01,-5.079827714723897936e-01,-5.168628402762971419e-01,-5.659162449782881854e-01,-6.403466676635074517e-01,-4.000595259159887562e-01,3.821587912587022240e-01,-4.993188281383890703e-01
-6.289516615975324632e-01,7.860790387578604488e-01,1.354692315463958296e+00,4.377322687599251028e-01,1.548093023022073522e-01,1.031171849339203472e+00,5.794946328341208375e-01,8.167135439500191607e-01,-1.744549327531843275e-01,1.948794336287888174e-01,8.183977553130311611e-01,-4.000458218411667155e-01,-3.486182478514396887e-01,9.053113545540880658e-01,6.465608108770382056e-01,5.593742728260683306e-01,8.529225883734876668e-01,-9.984187851375442638e-03,-3.197314858131511395e-01,-4.832187695518343484e-01,-5.105896067486933587e-01,-5.488411278827257656e-01,-8.110716664754221705e-01,-4.667596687478818840e-01,-5.411646858768218715e-01,3.558734517001497788e-01,2.471020052432983061e+00,-5.843255842202694367e-02,-5.591219048358399002e-01
-9.073638181669060332e-01,1.980345798449138772e-01,-1.607905250136393849e-01,5.392490722988034779e-01,5.447730112183292173e-01,5.295119946350731466e-01,6.086600455711810298e-01,-3.529574879533085019e-01,-7.112750819916937584e-01,-4.491272406095584979e-01,7.771572027618183220e-01,-1.198281637250982801e+00,4.342682959380312659e-03,2.580803646559740594e-01,-3.185594578635929652e-01,-3.883714722802355523e-01,4.294652569993907543e-01,-3.715965829410889931e-01,-6.943719306693123261e-02,-1.555616718517281449e-01,-1.780215989500524842e-02,1.536979979467516418e-02,-5.234872827435537168e-01,-1.050974967260982273e+00,-5.013984251450261942e-01,-2.511289561434477680e-01,-1.403796076417809235e-01,-3.503832746552799915e-02,1.243963339951962066e+00
-9.421653377380777572e-01,-1.068522716275277951e+00,-4.069816992783916731e-01,-2.562629510472728689e-01,-1.669874078460950872e-01,-1.034085404984248058e+00,6.521939620866028520e-01,-8.110554918917409761e-01,-9.085127161005308594e-01,-9.424059201218984994e-01,1.623564434863714878e-01,-6.856563518462344131e-01,-6.115960030446924156e-01,-1.305221554294416553e+00,-4.636915969503859203e-01,-1.691253991628776543e+00,9.583477015476392635e-01,-1.072218121412171765e+00,3.525330709067581725e-01,3.466753825687056700e-01,2.287463793135478873e+00,3.644096728369007110e+00,1.518339993921125952e+00,1.740312107963285726e+00,2.996382185183023017e-01,7.773368313505301108e-01,-7.702859154233933081e-01,-7.446633331459945326e-01,-6.163769807717451865e-01
-3.331387452425729756e-01,-1.475630418599625404e+00,-8.834421067519930837e-01,4.764121478978230462e-01,-2.706682778546596335e-01,5.893071002767847899e-01,1.153979631395936956e+00,-7.288090459829893453e-01,-1.145818361062798552e+00,-1.008976187492651722e+00,-1.629468040587764843e-01,2.529857413801531174e-01,-2.093797408997155163e+00,-7.239420638762331661e-01,4.439830839141435170e+00,9.295573448408002148e-01,-2.473737196805903427e+00,-7.619320590618342548e-01,2.237804928736271126e-01,3.219788667841652074e-01,3.663019135165990758e-01,5.823066840512050035e-01,2.346633978170757917e+00,-9.954424221574328380e-01,-4.267062354325865670e-01,5.638588892884894843e-01,-7.494280906624127825e-01,-7.485623716387442839e-01,5.065419430811404222e-01
-1.011768376880421316e+00,4.242055255806624903e-01,1.956346517301813304e+00,3.795601485770020433e-01,-3.282492851206167406e-01,3.601446204121950267e-01,-3.182029339838663429e-01,1.397548152835566437e+00,6.910028558020581135e-01,5.862261543245405049e-01,-6.664970863257607681e-01,-3.410090906356450513e-01,7.615890352619008041e-01,2.158575270831341597e-01,-4.577169147488889256e-01,-3.525285641858597607e-01,5.472686216885268573e-01,1.353295476067067904e-01,-1.276633190236941828e-01,-2.904954041906085416e-01,-4.822719739936931482e-01,-8.199991276107864158e-01,-3.667060204582390792e-01,1.866529073507189551e+00,1.056522141463343313e-02,-8.136491547923744294e-01,-1.362080426895849183e-01,1.989039820994609464e-01,-6.616414648886126404e-01
-2.461349463146438876e-01,-2.995415007737328161e-01,-1.694207141997992883e-01,-8.951399824851748177e-02,9.789590501433039771e-01,-5.147130064784330994e-01,1.587632185835775173e-02,-8.105149619625212631e-01,-4.041865037838545671e-01,1.803063470979873045e-02,-3.775777772671137789e-01,7.650563715953823118e-01,2.332105199103896576e-01,-7.723897290872230315e-01,2.323510481683101481e-01,6.774148824733550178e-01,-2.986260669576385474e-01,-6.278506218511278325e-01,-4.902362663196618148e-02,-7.988730974148337827e-02,8.849668825186922660e-01,-1.770022731635650104e-01,1.517200034127953179e-01,7.197047440053456757e-01,7.806283523999603124e-01,5.791891196311255152e-01,-5.408498430526074152e-01,-5.964998704215014325e-01,-5.654169655408347595e-01
-2.524309316441893276e-03,-3.447756899208825887e-01,1.575760406483383419e-02,9.897241453834759728e-01,7.523834403565333728e-01,-2.916811942747208133e-02,-3.191133835064073332e-01,-7.771267743950458495e-01,1.634784460178397569e-01,-1.508441686330964648e-01,-2.916575740901902747e-01,8.259838220144967436e-02,2.393844958343874785e-01,7.518651227561756745e-01,-2.148193168145686449e-01,-1.102248826481368571e+00,6.964331243818681072e-01,4.455153761890671138e-01,-2.897576691174695851e-01,-3.362703592404587827e-01,4.040344933267450700e-02,5.319242295819635036e-01,3.975256682571719907e-02,-3.381579595721824205e-01,-1.620135191578495892e-01,-6.725149260318119548e-02,-4.303033718194105295e-01,-1.607823188567095996e-01,-1.841161456954341635e-01
1.807154708384486774e+00,1.283655119376507114e+00,-8.872653820428005877e-01,2.097668458600104036e-01,-4.881042724475201378e-01,1.219722586392826269e+00,-6.303381310453589625e-01,-8.110554918917409761e-01,3.462154853214436390e-01,8.646135335128742883e-01,-7.306847211836424716e-01,3.929302360445116049e-01,9.071707707954791422e-01,8.583852987394253731e-01,2.709172405150994667e-01,1.380316894623705992e-01,7.591750464414894761e-01,5.123098744671106264e-01,-1.997084711566514403e-01,-3.022116915778852997e-01,-2.811547461078703347e-01,4.374774701613516892e-01,4.116400397973829506e-02,-1.038401102740729831e+00,-6.012217559893334728e-01,8.850591315870219578e-02,-1.132644354525062791e-01,-2.806777525087664205e-01,8.990839427568889652e-01
