1.183335502532122163e+00,3.067169786608027748e-01,7.556620955476326396e-01,-2.013718108136348939e-01,-1.527555353679697914e-01,-7.813723547409403558e-01,7.491204570257931072e-01,-2.953510745126229353e-01,-1.211538878251549933e+00,-1.184835890271354275e+00,-5.865249617487607869e-01,9.470050038237962653e-01,9.690799109438169578e-01,-1.453991620994571798e+00,-4.426224558265860476e-01,-3.315197152013756865e-01,4.342644994841510231e-01,1.220942486494221324e+00,7.129096891334828490e-01,3.805009707345108905e-01,-9.758937207495703703e-01,2.851694288342890848e-01,1.618639600232175957e-02,-4.678738663891460203e-01,1.626090295330729629e-01,-9.878500315466133275e-01,1.158572055319300853e+00,-3.785040670497428761e-01,1.773579160097738638e+00,9.391795030021250767e-02,6.752172480005820265e-01,-4.072607656362109974e-01,5.054760497594493751e-01,7.679769074610136304e-02,-1.048815856678308345e+00,9.388894366502796851e-01,3.725230313848297836e+00,2.153825391415373769e+00
-1.041675002866775612e+00,8.172684807444281496e-01,8.609022323527295573e-01,-1.892282882801766264e-01,5.429425491031355210e-03,-7.759826958752106263e-01,-7.888073694190053664e-02,-1.170025750744628501e-01,9.416720018718655050e-01,-6.861136507413664321e-01,-4.810284651857316685e-01,4.731349097053844655e-01,-1.273284161460799258e+00,1.062685138076802649e-01,-1.027945459930302841e+00,1.763877811459061196e+00,-1.268930217264356841e+00,1.276636782759193567e+00,2.105445686727982213e-01,1.393574806132505950e+00,8.797584935989727351e-01,-9.523520520992764249e-01,-1.586084453406473027e-01,4.477127371661712707e-01,-1.119521630707476095e-01,-7.459022529093211062e-01,-5.583943851968413696e-01,2.060076422128756246e-01,-2.153574608107468258e+00,-8.199312556943806340e-01,-1.192264027872774301e+00,-9.570730820500884528e-01,-5.210006524039740849e-01,1.814710047012545457e-01,-1.003559060669450970e-01,7.233173278155872188e-01,-4.104055630547987499e-01,1.804723162358214117e-01
7.019170088535691132e-01,-7.623646492146449738e-01,-3.949978379496012215e-02,7.866499060403332744e-02,-1.208111407846012425e-01,-6.762202071010760263e-02,2.501597365979685850e-01,1.138216969614038065e+00,-7.665299037478323640e-01,-4.084891342376764656e-02,6.897053451427634929e-01,3.916898870110770425e-01,-1.378930187918185446e+00,-4.011754849088022823e-01,-1.333257131291295805e-01,6.118261445963479872e-01,5.550519871366371705e-01,8.085209192233667741e-01,1.125520449156148350e+00,4.754563064280843410e-01,7.332173037346181310e-01,2.277779443051016484e-01,3.296135057724777218e-01,8.727552595680029279e-01,-7.255989770045001563e-01,6.930823563458851089e-01,-2.731374177363335320e+00,4.778008933172920303e-01,1.241654353383717213e+00,1.301275787638693782e+00,3.879124363277579035e-01,-1.339440282133497473e-01,5.420823347462708219e-02,-1.069395475936992801e-01,1.175374637893326357e-01,7.438985352419185126e-01,-1.937013043200440376e-01,6.116788231540916110e-01
5.404166767441529462e-01,7.962097967634380602e-01,1.888713498622111853e-01,-6.808204418798513569e-01,-9.216036623741474809e-01,5.905408630378339296e-01,6.795027201916080395e-02,-3.578409576331619268e-01,-5.962385788449581225e-01,1.753406521179394550e+00,-2.814434842592486996e-01,6.576666122294499983e-01,2.048988238192331612e-01,1.073556404839860062e-01,2.089578508075056462e-01,3.153615028698248945e-01,4.068923100776230539e-01,-4.100101759566230492e-02,4.756346698711749754e-01,2.355985064386416361e-02,9.654386471108148404e-01,-2.194737578948042334e+00,-1.662757618274214977e+00,1.861113039274122360e-01,1.773972051894481483e+00,4.199302498182305721e-01,2.296325562867060355e-01,-8.908317758958491650e-01,-6.771645745765215718e-01,-5.932761430441944039e-01,-4.304478118147805205e-02,2.782278403410772261e-01,1.483959991469586404e-01,6.812724162638416070e-01,-7.341548076351724905e-01,1.653666035324926842e+00,-3.968343251040222508e-02,7.438017702367265283e-02
-5.287901575536206877e-01,2.757985163704989792e-02,-5.704178743280235997e-02,-2.742609064292347298e-01,6.002754641992369411e-01,4.594022750511041475e-01,5.508142174501308164e-01,-6.591015512688871425e-01,-4.968898018115497361e-01,-1.827157454971949646e-01,4.849885289777434161e-01,-7.099920536847504904e-01,1.077444448995439563e+00,9.542751771614028655e-01,-7.559428039408898625e-01,-1.109141917748893480e+00,-7.704353545908525502e-01,8.583184328859932988e-02,5.187658476388051776e-01,5.283452549645046847e-01,3.791596874104892212e-01,-5.704680265812686057e-01,-8.922513067055903857e-01,9.398134240816982121e-01,-5.386278667985118229e-01,1.049239656092004584e-02,8.117506213493760892e-02,-1.108632751920243020e+00,-3.527446559975708773e-01,2.438086317410900483e-01,-8.331330132817440504e-01,1.222460810387789643e+00,4.970241596669894291e-01,-1.034646061890375890e+00,1.210940772567778989e+00,1.227395849521166982e+00,-1.284659626298836899e-01,9.133273959922063590e-01
-6.134818760242102820e-02,6.926687929599519011e-02,-3.267267025812213843e-01,2.084382560375385385e+00,-1.946869756344869196e-01,-1.218855921541849741e+00,-7.051995246535948114e-01,-1.053038101637676416e+00,3.437647898277071401e-01,6.370361939699309417e-01,-6.156747616984160620e-01,-6.592875660698590545e-01,9.785308383512628660e-01,-7.432915459846060058e-01,6.701364757235978020e-01,-1.229771963640880594e+00,-7.503332274812439806e-01,-1.001021701239815098e-01,-9.468472680806885311e-01,-8.240597973912654473e-01,-1.825438667506033008e+00,2.622054914071885734e-01,-8.751746772553034015e-01,1.474020175453708115e+00,1.126716643712980304e+00,1.817412283853747923e-01,7.165546101008628543e-01,-8.629974571356719970e-01,5.004367603394296315e-01,8.805038004923278205e-02,3.160862334095519421e-01,1.088917583584749993e+00,6.393246241057601864e-01,-4.307231080901147147e-01,5.034971078991642424e-01,-2.169691653247037610e+00,6.180039662440539594e-01,9.619398116736298521e-01
1.104913830218889670e+00,-8.447938732556228292e-01,-1.227756391860648222e+00,-1.148515134410270644e-01,7.195132995539514631e-02,-9.048073208215160479e-01,8.400816276767378854e-01,7.013671450160154919e-01,-4.501018447055545879e-01,-1.444675335594508558e+00,6.502431799117461830e-01,3.606690600016889681e-01,-4.639082737557553848e-01,2.653823404414213938e-01,5.943009376393059151e-01,6.095286168875374555e-01,9.551635374831504155e-01,9.451015599906071873e-01,1.266018782536187270e+00,6.830728652377200671e-02,2.073709654797064872e-01,-4.120811811908591249e-01,2.276292359314555092e-02,1.148731633474271208e+00,-1.465970202355690033e-01,7.237534860925159963e-01,-1.380872360203987848e+00,-8.705499891614297825e-01,-7.701219817101809806e-01,-3.226831536739515061e-01,2.878142173672795096e-02,-4.843951708586693994e-01,-4.171520139433854135e-01,1.911144503533845018e+00,-1.567586944191306175e+00,6.843787026863492606e-01,7.201298084017730972e-01,3.960680161397930887e-01
1.259343813442639570e+00,-1.730868717882572960e-01,-1.162872906911613935e+00,-1.049735642910588851e+00,6.737359737114949620e-01,-1.952092177697266340e-01,5.779713437552961297e-01,1.210036523043049456e-01,7.622322860605501571e-01,4.982705634817848062e-03,1.211350675813189559e+00,5.617710589381468278e-01,3.545996972830161575e-01,6.334696770228407381e-01,5.310515230785284313e-01,-6.749009288146627927e-01,-6.827751388949916678e-02,-1.298812485444449827e+00,-1.210965640626823422e-02,4.709863977735498364e-01,-1.254063417797602886e+00,-4.789626133181507650e-01,-7.978243773156713514e-01,1.206965972946607568e+00,-8.961493826115690675e-01,1.187502100682617190e+00,-1.049651606716796914e+00,-3.477637409301434501e-01,-5.081511070607769298e-01,7.289968860785120963e-01,-9.049592161999501227e-01,-4.142949088951634606e-01,4.649473543197252950e-02,6.244994696072451168e-01,-8.857362421376640746e-03,1.201685355411755696e+00,4.957501724464518089e-01,-1.749231613877132163e-01
-3.790427827449093789e-01,1.239232138664030369e+00,-4.247592875300775644e-02,-1.475127535523284239e+00,1.413040456419224211e-01,-8.236603432911804301e-01,-4.778454959286896897e-01,1.269581039949842838e+00,1.385435827326725544e+00,-1.393183356123659788e-01,4.895759893655547978e-01,2.012870266044069378e+00,-1.026163571016047493e+00,-1.616266092533127086e-01,1.207354886440408448e+00,1.407777325906734101e+00,1.645415432350675777e+00,1.046626756875480568e+00,-4.981510655119972819e-01,1.627983872727261083e+00,1.210980798789154100e+00,-1.200345482732637858e+00,-9.690404787788881036e-02,1.126604029481917957e+00,-8.834148836352756495e-01,2.891025999600185248e-01,-1.608311806182436410e+00,1.015244188041386914e-01,4.316694057439608989e-01,1.193206671868158431e+00,-1.148709840996840481e-01,5.832099125136511741e-01,2.561777189720209069e-01,8.385551322701509935e-01,-7.021291313488644548e-01,5.928569937766836606e-01,-8.854391179834399106e-02,4.992098390707999656e-01
4.727391501189956435e-01,-4.869736138455140195e-01,2.222023710289063037e-01,-2.421362516833190259e+00,2.037225796656838117e+00,-1.109966045903744591e+00,1.468663613750718300e+00,3.685441340825421075e-02,8.385180636366998952e-01,-1.961325565111206481e+00,-4.746979482267044692e-01,6.929087681422120282e-01,1.937665252537833949e+00,-3.446481252092386538e-01,8.928851703060206590e-01,-2.331769714279298356e+00,5.214001053479881964e-01,2.014955315399272084e+00,-1.146633119514490984e+00,1.123869578907369382e+00,-7.679578347843799557e-01,1.038397007727853927e+00,1.616327761823252551e+00,8.858543744764290073e-01,-3.540200360654155998e-01,2.304469332399030623e+00,-1.025841204973973575e+00,-5.528996735094863224e-01,8.728910038627133439e-01,3.847407893287884129e-01,2.183567509282908325e+00,2.192082358266953968e+00,1.580481881556031309e+00,1.066621249632074386e+00,9.710716831870808141e-01,-3.373899746797677235e-01,-4.537692672488564116e-01,2.113698163976443833e+00
