2.314010847758860845e-01,5.486476233392564850e-02,0.000000000000000000e+00,2.269087886655679343e-01,3.276322420643325573e-01,1.591931221602876645e-01
2.032250560617572255e-01,0.000000000000000000e+00,1.749607322567215684e-01,2.454528356729603067e-01,2.764420589528804872e-01,9.991931705568046773e-02
2.129730910799932375e-01,0.000000000000000000e+00,1.025020652264465731e-01,2.280402489542815991e-01,2.536407785892880185e-01,2.028438161499905579e-01
2.663513355818482586e-01,2.085517121704565796e-02,0.000000000000000000e+00,1.986826271127124510e-01,2.702936883912498978e-01,2.438171776971436722e-01
2.106865571727407349e-01,0.000000000000000000e+00,1.446776235829908275e-01,2.113387033911486024e-01,2.563699347387700667e-01,1.769271811143496853e-01
2.854444770100048046e-01,1.054043293132954917e-01,1.303682284608439768e-01,2.495103473958748264e-01,2.292726178199809561e-01,0.000000000000000000e+00
2.315149240339987868e-01,0.000000000000000000e+00,1.470440484016836795e-02,1.976047989680464190e-01,3.153918605646817697e-01,2.407840115931047520e-01
1.632777441039886535e-01,8.555256381239582930e-02,0.000000000000000000e+00,2.489508517139303045e-01,1.987320970326177938e-01,3.034867433370674883e-01
2.304489768372315894e-01,0.000000000000000000e+00,9.023253268175759900e-02,2.076322500792777970e-01,2.773961209733491473e-01,1.942901194283838950e-01
1.900221898935312015e-01,1.555857105781600046e-02,0.000000000000000000e+00,2.159726797830963663e-01,3.723246276285325784e-01,2.061219316370238031e-01
1.757488698885241174e-01,0.000000000000000000e+00,1.376302770616823490e-01,2.282507924463191007e-01,2.461688455655009766e-01,2.122012150379734285e-01
1.549770601381660617e-01,0.000000000000000000e+00,1.359209311300197676e-01,2.099176855752091786e-01,3.439249402879422379e-01,1.552593828686627819e-01
1.432779341845772381e-01,0.000000000000000000e+00,1.334270115447997729e-01,2.995966852567595873e-01,3.195264023399357889e-01,1.041719666739275851e-01
1.925429212028942072e-01,0.000000000000000000e+00,1.067755986755322961e-01,2.262145053455934529e-01,3.007396246394811734e-01,1.737273501364988981e-01
2.048878135733094019e-01,0.000000000000000000e+00,6.727966413081570840e-02,2.164872035120625759e-01,2.445747816728738588e-01,2.667705371109384549e-01
2.072875184932648496e-01,0.000000000000000000e+00,1.203093424479170365e-01,1.684603488921636583e-01,2.679579452700411313e-01,2.359848448966133105e-01
1.835620037190948683e-01,0.000000000000000000e+00,1.150728183995056025e-01,2.126374055878870462e-01,2.867815684235227591e-01,2.019462038699896544e-01
1.796564477281203664e-01,0.000000000000000000e+00,2.674317994649207386e-01,1.985598292411776822e-01,3.046591254051233544e-01,4.969279816065783062e-02
2.728948109840848568e-01,0.000000000000000000e+00,2.780352871122169361e-02,2.606574396061694388e-01,2.847822184035522231e-01,1.538620022949717392e-01
2.110926470547760114e-01,8.535192940684784013e-02,0.000000000000000000e+00,2.671563111398387313e-01,2.630894433563377710e-01,1.733096690421996044e-01
2.036644117262540743e-01,6.347863645249596232e-02,0.000000000000000000e+00,2.270105923050754482e-01,2.987951168777058242e-01,2.070512426384687188e-01
1.892511698814541565e-01,0.000000000000000000e+00,1.265395887876130387e-01,1.749542955989620840e-01,2.986254632037930179e-01,2.106294825281777028e-01
2.150436477022898973e-01,1.129067598198849921e-02,0.000000000000000000e+00,1.842616792908712831e-01,2.916716196558906127e-01,2.977323773689596886e-01
1.845057792231115656e-01,0.000000000000000000e+00,9.670222616659290837e-02,2.209662243917445423e-01,2.128591288745205479e-01,2.849666413440304358e-01
1.795219597143743462e-01,0.000000000000000000e+00,8.332176684521519494e-02,1.672539414693472448e-01,2.583737081497313182e-01,3.115286238213319514e-01
1.714346997573870934e-01,1.757323228651842262e-01,1.728660711873795941e-01,1.611967161431830109e-01,3.187701900468660754e-01,0.000000000000000000e+00
2.044154788877462214e-01,6.312583707437834091e-02,1.939262578120616864e-01,2.005781539818196346e-01,3.379542722439940472e-01,0.000000000000000000e+00
2.151004620404789736e-01,0.000000000000000000e+00,7.505401140310201391e-02,2.257081818126967232e-01,2.658717711971421149e-01,2.182655735465802160e-01
2.024642416542120349e-01,1.265932774549440865e-01,0.000000000000000000e+00,1.806548818467118012e-01,3.210846592463181826e-01,1.692029397978137839e-01
2.104859784903005127e-01,0.000000000000000000e+00,1.801437330384962898e-01,2.326490099507487475e-01,3.396572519851240313e-01,3.706402653533021063e-02
2.940047947917429072e-01,0.000000000000000000e+00,7.649748487660196217e-02,2.127300015338823291e-01,2.911031548468685504e-01,1.256645639509042511e-01
1.843977924271256452e-01,1.229831253250336237e-01,0.000000000000000000e+00,2.235403716176585232e-01,2.625251306634105442e-01,2.065535799667715666e-01
1.672519139716890646e-01,0.000000000000000000e+00,1.137124356430823380e-01,2.296918170863813113e-01,4.444613493348262834e-01,4.488248396402102353e-02
2.855254582244606820e-01,0.000000000000000000e+00,4.763652691938216610e-02,2.617942900557263530e-01,3.061981188684083643e-01,9.884560593202237899e-02
1.883450825267000972e-01,1.680494591846454222e-01,8.630824238602351900e-03,3.052451641466598087e-01,3.297294699033923027e-01,0.000000000000000000e+00
2.557401891444509578e-01,0.000000000000000000e+00,1.071014565064676016e-01,1.774460965836641424e-01,3.664345494155979988e-01,9.327770834981920223e-02
1.867934596508897815e-01,8.975015996928298323e-02,0.000000000000000000e+00,2.846272675360547177e-01,2.892726873186360903e-01,1.495564255251363439e-01
2.058839709351695246e-01,0.000000000000000000e+00,4.659968396881646047e-02,2.148373828536114249e-01,2.871870664435443032e-01,2.454918957988583561e-01
1.682782356241077082e-01,0.000000000000000000e+00,8.129086303723769003e-02,3.271218828215886054e-01,3.887997960363816508e-01,3.450922248068444970e-02
2.280167711211156800e-01,0.000000000000000000e+00,1.376667848709036690e-01,3.226434981462902862e-01,2.337264651740767474e-01,7.794648068761350634e-02
2.863255378534664830e-01,6.237865064792408841e-03,2.130740229164815314e-01,1.788331709065822395e-01,3.155294032586772879e-01,0.000000000000000000e+00
1.997085093080354090e-01,0.000000000000000000e+00,9.088635577539654065e-02,2.568360030072635580e-01,2.727928056352258435e-01,1.797763262740786905e-01
2.004665684254988700e-01,0.000000000000000000e+00,8.316494505280240535e-02,2.028004796173936142e-01,3.150898184827575776e-01,1.984781884215474634e-01
2.129431115478410408e-01,4.574572925089720465e-02,0.000000000000000000e+00,3.384869011258911931e-01,3.100401195432140877e-01,9.278413853215650153e-02
2.053094290404818556e-01,0.000000000000000000e+00,1.923829582463090493e-01,2.098441572786488574e-01,2.503760118628855502e-01,1.420874435716746598e-01
1.874064722697660057e-01,0.000000000000000000e+00,1.406058037054090104e-01,2.321032678875527833e-01,3.146342228620256365e-01,1.252502332752465919e-01
1.672838836822519160e-01,0.000000000000000000e+00,2.972553992846910242e-02,3.326108354852574944e-01,3.836169207474128262e-01,8.676282015660860547e-02
2.097247425066986470e-01,5.095043897294031232e-02,0.000000000000000000e+00,2.099499397927179489e-01,2.503025689433615031e-01,2.790723097842813805e-01
2.570380203340685288e-01,0.000000000000000000e+00,7.947401500768135063e-02,1.959820328991355720e-01,4.564897468410000214e-01,1.101618491811439879e-02
2.219759254452767783e-01,0.000000000000000000e+00,3.985125185266569919e-02,2.117262929642681757e-01,2.791066398414467353e-01,2.473398898963426462e-01
1.590958630026620690e-01,9.860824580363257430e-02,2.299622130214900861e-01,2.043263635257130395e-01,3.080073146465022171e-01,0.000000000000000000e+00
