0.000000000000000000e+00,1.233943840927739011e+00,1.173016022395619862e+00,9.022561867641066824e-01,1.233921624185736921e+00,1.784152656649998558e+00,1.190638666009496749e+00,9.573511935189134014e-01,1.017755433154220679e+00,8.991578532243802435e-01,1.015143595928208464e+00,1.015563075684182914e+00,1.059127358152806897e+00,1.244111375611325565e+00,1.062984516750000497e+00,1.061644067393283875e+00,9.825115529910821710e-01,1.140704363006368682e+00,8.821755763250733740e-01,1.019893570784553338e+00,1.017001157388171206e+00,9.696590812890881761e-01,9.882016745602949515e-01,9.773840100122923591e-01,1.048153611508477301e+00,1.095910142069978610e+00,9.008572357097301975e-01,8.343294623456329884e-01,9.583567197952274075e-01,9.453883189662086739e-01,9.964920365008869130e-01,1.091897525968015925e+00,9.787436735805192800e-01,9.564195376916552194e-01,1.061151800231984410e+00,9.884642778020411580e-01,1.164268676606970088e+00,1.079599388229027568e+00,9.897973983851104940e-01,9.470555176125292629e-01,1.077202373332853735e+00,9.375719981689526472e-01,9.820002240099122703e-01,1.091454281192728804e+00,8.994067950193285199e-01,1.070034455396977835e+00,9.904715929609628766e-01,1.050803534874164447e+00,1.084290282722633503e+00,9.182069447806068263e-01,1.030337985880828811e+00,1.102497977432507881e+00,9.333467758809356196e-01,9.799017648363502753e-01,1.000833564121730301e+00,9.743954041237812280e-01,9.775390899116945809e-01,9.201427119117300268e-01,1.018836062449563595e+00,1.050272567591926887e+00,9.870316162680540240e-01,9.900854209245076865e-01,1.022785927345872814e+00,8.976305060930958035e-01,1.010949722031507791e+00,1.083150422776515187e+00,9.305320626370184867e-01,9.073922339392013203e-01,9.200439985904221851e-01,8.930482849745839946e-01,9.721352022418058292e-01,9.570598203230374912e-01,1.017455458291293580e+00,1.016779167342532819e+00,1.016162779289176532e+00,1.124605386577894439e+00,1.037014568240012480e+00,1.033177359570255360e+00,1.102449434917318172e+00,1.003765317341131391e+00,1.040069546912303355e+00,8.244313025690441776e-01,9.922480687871402250e-01,1.060641029507628952e+00,1.112983947410259189e+00,1.050529446777579645e+00,1.140010817494121476e+00,9.460577435831650783e-01,9.967203243372825261e-01,9.852283961258606615e-01,1.064364542769728805e+00,1.045113384102736021e+00,9.978391982838316077e-01,8.751532496432905539e-01,9.957091353199620798e-01,9.695201611707023881e-01,1.039167479695900953e+00,9.966685137647348647e-01,9.601526333253110890e-01,1.016903970357428078e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.094492032933076286e+00,1.246711594879526430e+00,1.064228151607296224e+00,9.841374263374329523e-01,1.595077630502525601e+00,9.186719013676104550e-01,9.860317978584663967e-01,8.348723304819777313e-01,8.489416615122644671e-01,1.049624460974731832e+00,1.117187880320262394e+00,9.233648691354674476e-01,9.475553303261672333e-01,9.186047939436242649e-01,9.997189671315686033e-01,1.005830494430038025e+00,1.109882598032579715e+00,1.102993427220311684e+00,9.697009873868968066e-01,1.079725692526267045e+00,9.316578720121148072e-01,9.510827603914477901e-01,9.961703340409205909e-01,1.007177781088614221e+00,1.006452240514588592e+00,1.026858732648836536e+00,9.113771342210623683e-01,9.988851290079245882e-01,1.014727410813232700e+00,9.419647546264323656e-01,1.017592991818563330e+00,1.004192266685664414e+00,1.013783539589993898e+00,9.218105840912533822e-01,9.766394835554771392e-01,9.901809909671981380e-01,1.071929097852298840e+00,9.922634076087621935e-01,8.669050516166866283e-01,9.719310465088127904e-01,9.687945219975432343e-01,1.076114581449511221e+00,9.910577616330679129e-01,1.006372793344473715e+00,9.240484915841228331e-01,1.029390656241922830e+00,1.046344632083281878e+00,1.004468337071795725e+00,1.150482473562776109e+00,8.796326255969564301e-01,1.051724376314754572e+00,1.030324245270278771e+00,9.834946512682237740e-01,1.162393641959221569e+00,1.032541051617685168e+00,1.154692240244119095e+00,8.621279414460782942e-01,9.281976085113913255e-01,1.014305002616624485e+00,9.678084323131803668e-01,9.481097430603490084e-01,9.668470067447426652e-01,9.259896560635444418e-01,1.068268795216049893e+00,1.033146664062161602e+00,9.686162593195218884e-01,9.249626714293586183e-01,1.115359252893139530e+00,9.092425324967962075e-01,9.771424810586820664e-01,1.096697189689613605e+00,1.002878516588471713e+00,1.013188462508509247e+00,1.067461610614068412e+00,1.017052465716299814e+00,9.471924992525457832e-01,1.067713085296801090e+00,1.101777600226490961e+00,1.140146533511787075e+00,1.016385934184750539e+00,1.013674188716354729e+00,8.393042883022927558e-01,1.076340951314122218e+00,1.055721636217514137e+00,1.207169585960931490e+00,9.357119539820433207e-01,1.100615564878181463e+00,1.232449098365113516e+00,8.661308973819498158e-01,9.920958212575989865e-01,1.090662886567916434e+00,8.138873370928424444e-01,1.148265527163430555e+00,1.034110302293586026e+00,1.039666792318649113e+00,9.980884228135230574e-01,9.398963312912589352e-01,9.469858371682172704e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.117064582347190083e+00,1.545637240574872617e+00,1.219756731141498962e+00,1.324239174293050381e+00,9.676088578641202087e-01,1.081710299279738940e+00,8.951959694852695826e-01,8.869008759510629281e-01,1.080074192542126665e+00,9.329660036726786787e-01,8.814225748168229568e-01,1.186206556375065446e+00,1.010277041778156581e+00,1.011236252681675829e+00,9.798857277692251122e-01,1.088540302354210842e+00,1.042266946029890340e+00,8.132199277316329855e-01,9.909867310965982945e-01,9.683384985529486233e-01,9.952395991961404675e-01,1.029509882384192609e+00,1.012903842093448636e+00,1.056319352150588697e+00,1.093077590991265780e+00,9.104181993142055340e-01,1.025142975767902476e+00,1.075805920228851909e+00,1.005653668211601071e+00,1.014186435995233504e+00,9.939418196451391685e-01,9.409612924975532255e-01,1.009528405942636153e+00,8.535183687924227103e-01,8.679315426544836898e-01,7.911744911050256901e-01,9.222180385330488450e-01,9.259987921890424634e-01,1.009502986490431242e+00,9.423889252261107297e-01,1.118943439334108225e+00,1.146168914442310838e+00,1.032818432047861945e+00,1.009557670728307821e+00,1.180870579867056236e+00,9.677503186875101582e-01,7.978751509711055068e-01,9.912757503640755585e-01,1.006244357247603416e+00,9.252344128588324557e-01,9.900043487266058095e-01,1.002546221280428806e+00,1.038500107284978435e+00,8.982712790784974644e-01,9.518149269296443116e-01,8.709479508756018395e-01,1.054365508796940798e+00,1.115327714828708627e+00,1.116174309018617805e+00,1.072483555231603658e+00,1.018358552491122948e+00,9.507052168556904270e-01,8.923791774649072472e-01,9.993729572955560858e-01,9.207021830931076956e-01,1.018179692659515911e+00,9.268223849305192719e-01,1.124972160867971693e+00,9.864155399448758521e-01,1.102493428458489744e+00,8.601911098491227259e-01,1.134467430206503868e+00,1.044435141322666905e+00,1.092850731643020712e+00,1.005978949184130888e+00,1.193428243821244461e+00,8.708618356469249866e-01,1.123641089159993944e+00,1.089998758996822303e+00,7.788716356136342611e-01,9.337841657038189469e-01,1.058375909216533461e+00,1.095226891834907956e+00,1.084345332205207235e+00,1.126347522719468586e+00,1.089918674243481211e+00,1.099149336946147137e+00,9.150952193715876648e-01,1.086982239067398215e+00,9.238361641151620063e-01,1.169364712119671079e+00,1.252420830705763599e+00,1.057459598866816952e+00,9.172777833740773934e-01,9.441349326663880381e-01,9.120280607546231710e-01,9.588328264380023835e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.816963921401298254e-01,1.145018957399822845e+00,1.014074472754238121e+00,1.262659344206722434e+00,1.014206533670696464e+00,9.792292754617732964e-01,1.065607090707388238e+00,1.104891907551960983e+00,9.879596010128243178e-01,9.573529992936888888e-01,8.988343062151591401e-01,1.171523193711651256e+00,1.046019091937675949e+00,1.113055898605458838e+00,1.181918868013327684e+00,9.236787240011016253e-01,1.045322928847446597e+00,9.091333679066564422e-01,9.889344458792452830e-01,9.467178418574540011e-01,1.033690803922732382e+00,1.154434515773664627e+00,9.447062653492573903e-01,1.010143416737196320e+00,1.132041933385115939e+00,1.003683403557092069e+00,9.508443352179973829e-01,9.437216479324939122e-01,9.822806779776598329e-01,9.526829977171021868e-01,1.025843324400697698e+00,1.044913187569402435e+00,9.932465527428988583e-01,1.038467126212877512e+00,1.015943242900589460e+00,1.110378858234718491e+00,7.392593402506848488e-01,1.067479333992388035e+00,1.117562187033749321e+00,9.088386577501244012e-01,1.050189481084925269e+00,9.403398265726646832e-01,1.029940125889095004e+00,1.006874344415538358e+00,1.087142990940945575e+00,9.702215426110973873e-01,1.071694727572318095e+00,1.042320627736265770e+00,9.601075935636042002e-01,9.773257015242050594e-01,1.053543416995631032e+00,8.827785755938598600e-01,9.732250732797658177e-01,9.159691983970547069e-01,9.301414475316215347e-01,1.254031822173641064e+00,1.071694814242090565e+00,1.085466387259552690e+00,9.446136727254564880e-01,1.023227285937980957e+00,9.888304233941146437e-01,1.023236583240374031e+00,9.856410523283954950e-01,9.311772685728937349e-01,9.215400861045227598e-01,1.097288144781636499e+00,1.296757778780845305e+00,9.366999583643488281e-01,1.013319408886441453e+00,8.871877686034566057e-01,9.162908236062717870e-01,1.000642524738574846e+00,9.537071892711722620e-01,1.057774021018715871e+00,1.068426025677152502e+00,1.060566582145538339e+00,1.045766364386921943e+00,9.847884974473786190e-01,9.207926705788296307e-01,1.036922026066772862e+00,1.120863284341966803e+00,1.005587528719113388e+00,1.014458174514258904e+00,9.567282984861313899e-01,1.195122113705577416e+00,1.037251875872868601e+00,1.005123898670174043e+00,8.971424302243244941e-01,8.952920035498596052e-01,1.089188611110258220e+00,1.026346538944353348e+00,1.121196599596594012e+00,1.036165981519921342e+00,9.511808855112151573e-01,1.100549834046049114e+00,1.051412712204177868e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.312540239262663277e+00,1.457041345099125751e+00,9.753685353520118451e-01,9.649170954247194842e-01,9.546775144338349728e-01,1.121210655526141187e+00,1.017752250154255522e+00,8.660762818764088378e-01,1.108773819561314822e+00,1.150109068115614308e+00,1.049091063621467868e+00,9.897639957521352505e-01,8.512384740167552311e-01,1.039363125981323854e+00,1.146093065822093360e+00,9.357150379999858991e-01,9.927571148319965788e-01,9.116347282701855459e-01,1.048543467730426171e+00,9.634015140480250983e-01,1.342442106686749126e+00,1.081199261180185944e+00,1.060898224999078376e+00,1.062365608110316550e+00,9.422030212116730974e-01,9.721598678758394119e-01,9.231238895949156475e-01,9.930932697484510241e-01,9.127412082674740690e-01,9.517219152446003694e-01,9.410801232626653245e-01,1.049967415492507605e+00,1.094081280869089179e+00,1.039811709804833839e+00,1.107278353690180683e+00,8.380438935316416593e-01,9.396127079353271405e-01,9.630573154828748761e-01,1.040284347595177961e+00,1.104495966056191714e+00,1.192808569353443815e+00,1.027530149840256035e+00,9.995932812339909379e-01,1.053378106591276397e+00,9.904533679702526294e-01,1.137248867224864624e+00,1.041240676065756210e+00,1.039066584568509644e+00,1.103670143679762461e+00,9.466637379444708955e-01,9.145686377134030209e-01,9.511886815949565088e-01,9.110055383627774228e-01,9.316482805360452035e-01,9.824320928324029589e-01,1.057231105637064905e+00,9.878253017282473403e-01,1.028569327136554357e+00,1.055344656649521484e+00,9.773104091854399877e-01,9.201722011327478912e-01,8.927640717133978887e-01,1.014270126029920505e+00,9.547383785962123559e-01,9.802050284365642074e-01,1.001730797258919781e+00,1.117332345162340035e+00,1.108461166309304025e+00,1.030533670074022634e+00,1.030684816198714993e+00,9.791223517759017891e-01,1.035343778368433387e+00,9.554276592163999382e-01,1.005166950514223112e+00,1.004556868490474875e+00,1.033949387580671564e+00,8.990423126925857211e-01,9.250818166731488157e-01,8.594449727257010840e-01,1.007958030895813373e+00,8.950637654284185896e-01,1.031795050900502053e+00,1.079110775679359646e+00,1.118299589512959047e+00,9.955175256224746416e-01,1.013500164741878873e+00,7.731852670928767157e-01,1.008855713262566622e+00,1.061085939567594449e+00,9.125953606992840417e-01,9.379056005661778883e-01,1.099651636480217576e+00,1.039559853870462902e+00,1.038479157992366453e+00,1.073384981762011803e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060699819447236791e+00,7.719933765715212282e-01,9.334924499866572578e-01,9.258744559196917523e-01,8.406038588684174861e-01,9.638714156336403160e-01,1.147011414556909470e+00,8.910578392092018962e-01,1.136050857085226795e+00,1.132879419629639894e+00,1.138165173224497728e+00,1.363573276529376432e+00,9.489693542949164673e-01,9.488457524432002410e-01,8.953126646120942445e-01,1.046491501502415655e+00,8.795676796407853049e-01,1.023725933392379162e+00,1.052783391640961907e+00,1.209240745111329840e+00,9.253413946518072031e-01,1.148147646851918280e+00,8.952843516166325566e-01,9.305023681406162650e-01,9.372869065509586983e-01,1.063446675424710053e+00,9.983967630882478739e-01,9.923399872282465672e-01,9.787913011806071983e-01,1.032609742887884874e+00,9.694744129474078820e-01,1.010568148570029301e+00,9.056561921655741365e-01,9.349666806954455289e-01,8.913110531931554004e-01,1.151207807597927957e+00,8.548320520090334496e-01,1.127211211597999752e+00,1.174158906511759248e+00,1.253478426620522779e+00,1.044933157283533198e+00,1.085703596290017003e+00,9.370546353459031641e-01,1.001834620055249259e+00,1.000552885086186006e+00,1.003435588645256837e+00,1.074969656455689204e+00,9.696867633523881258e-01,8.351379507954485026e-01,1.033670297039789077e+00,1.040599510946144557e+00,9.836718320293589279e-01,1.053628144636074460e+00,9.582159278031081584e-01,9.906915258717011730e-01,1.105968763887576589e+00,1.176055246830520318e+00,9.133836600615888868e-01,1.204556898770573037e+00,1.130432243748199728e+00,8.520143168899689812e-01,1.010520203655218552e+00,9.597603258568675466e-01,8.989765711162027717e-01,9.351312061623570093e-01,1.127585010838386914e+00,1.141259579957627279e+00,9.968089554223332760e-01,1.108252766196231809e+00,1.046985175026987847e+00,1.200715738432707624e+00,9.646938699062611589e-01,1.043138717058694986e+00,9.517480297497280528e-01,1.072441898670602356e+00,8.805964221758270094e-01,1.119782254333945959e+00,9.956699795276680032e-01,1.039068666062613833e+00,1.155843508519386997e+00,9.198892926242242529e-01,1.192821185708802467e+00,1.201608686289465266e+00,1.046340564682729957e+00,1.127995985030709303e+00,1.067809323781771180e+00,1.017925291667266974e+00,1.101709131198751468e+00,1.238257163150717099e+00,1.022590553072572295e+00,8.776642010223861812e-01,9.704050962163539573e-01,1.027023425132384649e+00,1.037313953351011175e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.085521312184260845e+00,9.367080135373929695e-01,1.121033718248670041e+00,9.826356661150523752e-01,1.205391099696386137e+00,1.153047511434363237e+00,1.031127075996311815e+00,9.223258801122918848e-01,9.617381293163271838e-01,9.691295646982951428e-01,1.077347604436108108e+00,1.018801183155391588e+00,1.120607449544896994e+00,1.048645904412941698e+00,1.044609486537101617e+00,9.920923021432979105e-01,1.035985448511069551e+00,8.971693528604485213e-01,1.144621829183247286e+00,9.452603962477741373e-01,1.090807360285880323e+00,7.987286000662427998e-01,8.410394517455620500e-01,9.766918223064239291e-01,1.053495479452987604e+00,1.055531796558622615e+00,1.003083187383997155e+00,1.027295806757715591e+00,9.185441286787622284e-01,9.165244748678983422e-01,9.474107287894791840e-01,1.048571080873128336e+00,9.921302092129725692e-01,9.202551145151758316e-01,9.872302827549437332e-01,1.080634415294001505e+00,1.158692502848035266e+00,8.839177108254175907e-01,1.063382890140263104e+00,1.045835759261238618e+00,1.042866124642266579e+00,8.379393325433760475e-01,1.053908481766526739e+00,1.013447604742405694e+00,1.176854568219950936e+00,9.797110752991567972e-01,1.237095847362174927e+00,9.873340745012719744e-01,8.295040506634289157e-01,1.124446262764953852e+00,9.779371696972513073e-01,9.680235810696220522e-01,9.067365711811016249e-01,9.193875021937282233e-01,1.045214751228523031e+00,9.730795397929620227e-01,1.111906520896318806e+00,9.849319014572333053e-01,1.120665900058545938e+00,1.084850845870136249e+00,9.990733630197927706e-01,1.071241190671210264e+00,8.264922307600801599e-01,9.882644455722924270e-01,1.041772787866741545e+00,9.409739998121738891e-01,1.059192422627048824e+00,1.106918722369839791e+00,9.833300647908871372e-01,1.023527348112389435e+00,1.164079716589309976e+00,7.857470935393393585e-01,9.573598570234197469e-01,1.026546387023218987e+00,8.999104579411615346e-01,9.015164732368972089e-01,8.602085428067054451e-01,1.038660225373526869e+00,9.868385911743220440e-01,9.877186550010197408e-01,9.033888199606352476e-01,9.733884128495037258e-01,1.013767307519470862e+00,9.974225773422941144e-01,1.058519001313312335e+00,1.076146600128196962e+00,1.110956135309512760e+00,1.163041863612912730e+00,1.146207616622819891e+00,9.742725683506940904e-01,1.057634656273148011e+00,8.997644608901009811e-01,1.063840252872567227e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.977894554469034283e+00,2.550715738652732600e+00,1.845008819855138205e+00,9.143785144169973567e-01,1.143362266334098765e+00,9.871686349395933924e-01,1.024822560922683756e+00,9.422152828856752427e-01,1.159304227009430033e+00,8.848276184697881908e-01,1.226943484139979779e+00,1.177008171017026372e+00,9.993181004012873236e-01,8.584789677726183399e-01,9.330380275524416955e-01,1.085820384651981163e+00,1.042687152435571418e+00,1.158119756958380764e+00,8.669658439830578711e-01,9.546949991407618352e-01,1.095306599977642570e+00,9.811795494702504339e-01,1.008310509274334521e+00,1.102033826658044724e+00,7.955800170131568372e-01,9.881398314436813379e-01,1.079640642656187310e+00,1.065969184944042025e+00,9.751281758793078902e-01,9.641091661765281984e-01,7.590681597477796361e-01,8.154325310383236936e-01,9.654723515795295974e-01,1.086854842723289805e+00,8.530805298791922509e-01,8.544349129375722329e-01,1.072759044005504148e+00,1.050708336044188007e+00,1.094504032548170303e+00,1.064536077739615560e+00,9.761332073558354194e-01,1.014267585253562309e+00,1.061657807936502440e+00,9.689974247373234206e-01,9.224400023572456586e-01,9.652554057295157364e-01,6.820013740601669205e-01,9.330932827201723345e-01,9.801645379926965385e-01,1.055864104293765093e+00,1.226057450159389495e+00,1.165734072824623935e+00,9.810371791552620069e-01,1.084075184395139946e+00,9.296530320245501855e-01,1.114316712364229023e+00,1.026734253140521247e+00,1.018910731920042112e+00,1.025371281602764029e+00,1.115262363827598247e+00,1.037880544134248462e+00,1.051593823153939011e+00,8.816709972911040971e-01,9.598233310445880573e-01,9.641001283804504496e-01,1.117993233362577277e+00,1.008732530287712592e+00,9.645050301527929859e-01,8.209642415435798313e-01,1.080869893046373154e+00,9.680497665808762697e-01,1.063526153594199330e+00,1.088397834653179963e+00,1.045334267219743651e+00,1.014965464042862253e+00,1.047328433700979167e+00,9.208341758348210782e-01,9.065507178350498130e-01,8.867787697745083131e-01,1.289638734432343226e+00,1.066686730255399063e+00,1.038362309278940465e+00,8.914350854122232715e-01,1.014683177374713141e+00,1.445932513003440834e+00,9.971019382141119713e-01,1.291820119355889140e+00,7.096431644028327046e-01,8.617489961631580320e-01,9.894027422257285487e-01,9.263183269991388524e-01,7.969523707192703865e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.140624475906907964e+00,2.186811980143612999e+00,9.154961214682307835e-01,9.433360274538623580e-01,1.065899939152690878e+00,1.069025262441278823e+00,1.028219709001127802e+00,8.477643331579126640e-01,1.070120003843986645e+00,1.076852139968871525e+00,1.084771845574003857e+00,9.344432905560288161e-01,9.382244564006211318e-01,9.392370095965643095e-01,1.085867813407111582e+00,1.011159827109205933e+00,9.863527773960362177e-01,9.841104084818789177e-01,1.045998056258068631e+00,9.075488254757372308e-01,9.451176353643981898e-01,9.840922169998225222e-01,9.386347892872608512e-01,1.071331605428816669e+00,1.027295019594633985e+00,1.036562662644565425e+00,9.196664017706418504e-01,9.586489969682158163e-01,9.196154275513452880e-01,1.085425472849297801e+00,1.172743312065389398e+00,9.189923111974286352e-01,1.117894287261678388e+00,9.588127461059640089e-01,8.962836417452757498e-01,1.155069123629856254e+00,9.688704914123180689e-01,9.533355139168310233e-01,1.046648278340387206e+00,9.744420580120902731e-01,9.292509864061354596e-01,9.131442457025017445e-01,1.006965804353095795e+00,9.743523411791529254e-01,1.036577969816042000e+00,9.931008249186196180e-01,1.063550349608280543e+00,9.511073714417227487e-01,9.464593241768576304e-01,1.028878146610762379e+00,1.067311404126301655e+00,9.891321462937666675e-01,1.050978430101948913e+00,9.612345332287685062e-01,1.116261921611101382e+00,9.992863484824556775e-01,9.423745078166004818e-01,9.944885454181536799e-01,1.010469160184681803e+00,9.758568764893382763e-01,1.008095575988019688e+00,8.441886561860667548e-01,1.019776789596297917e+00,1.030029499505829005e+00,1.090160054802498557e+00,9.491574564101815659e-01,1.065242066537223753e+00,9.788509070952637892e-01,1.176450513935020759e+00,1.022696732970464151e+00,9.926747537628195506e-01,1.042536274839224175e+00,9.615229248785358562e-01,1.006913048006602196e+00,9.462097701924289117e-01,9.324447230718955204e-01,1.000905199716607408e+00,1.010254887885519537e+00,1.075647944866998218e+00,9.008292140320001140e-01,1.061986047004516154e+00,9.356878086098138203e-01,9.871800533514680787e-01,1.007035178757480276e+00,9.031197259321054327e-01,9.839577024134857908e-01,9.699488233579289798e-01,1.134630922124908681e+00,1.026810943184233382e+00,9.425825110123741135e-01,1.000415699293034644e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.120810886037510556e+00,8.910504417255284970e-01,1.111404483613510852e+00,9.198985247624498207e-01,9.704584849933705071e-01,9.185906178907063957e-01,1.097667863276142519e+00,9.826605028341047765e-01,1.048524348743539392e+00,9.550946774431067210e-01,9.017226688814441449e-01,1.075699883229147114e+00,1.036002265448835002e+00,9.064528505752371679e-01,8.532757557469612397e-01,1.102726225753053679e+00,1.083069069833797471e+00,1.055303759513137152e+00,9.617121754801528644e-01,9.468150527609893174e-01,9.219069737352589833e-01,1.100692998371060494e+00,1.016311540061815233e+00,9.733937713181799456e-01,1.012028517563341001e+00,9.035084130062511765e-01,1.029479863543310447e+00,9.532895124894925631e-01,9.574846059305377466e-01,1.271703342696027583e+00,1.062070578648650843e+00,9.437445391171740416e-01,1.117240325443797033e+00,9.564511185432155171e-01,1.005082669574980825e+00,9.613913974321282030e-01,8.995071233670919320e-01,9.849866082992753125e-01,9.018642294176845153e-01,1.091521320208121093e+00,1.049160319752279191e+00,1.045725072111875154e+00,1.053033665229799576e+00,9.405357349122599464e-01,9.475618355832029494e-01,1.050056481669233932e+00,9.019357433184121975e-01,9.466594392429695803e-01,9.821701778079715561e-01,1.134439960220957389e+00,1.046291018504265091e+00,9.505805814161660816e-01,1.081099136755645729e+00,1.076717229256872299e+00,1.120947815035011175e+00,1.020813690585952394e+00,1.167561354726477374e+00,9.421351079138349238e-01,1.043230794615327639e+00,8.709103209243902466e-01,9.026076847539602488e-01,9.419944919891777291e-01,1.061236485833045862e+00,9.900309257956071418e-01,9.625816277417825750e-01,9.931677969015159091e-01,1.110086326913441335e+00,9.452310423089848035e-01,1.009742995449883995e+00,1.005732293933045751e+00,1.006942969573574986e+00,1.122450160575839684e+00,9.975027280632438043e-01,1.038563919176385353e+00,9.519048576076420964e-01,1.049521299129401175e+00,9.502833719353472874e-01,1.004637186836972562e+00,9.934555761729269019e-01,1.143639499294982098e+00,9.324931900240381877e-01,9.225534695736330448e-01,1.009156935672706146e+00,9.545605671522019442e-01,9.160911423737596593e-01,1.126951130757400943e+00,9.681053921572766452e-01,9.705935864083676812e-01,9.185340681934729412e-01,1.147476580035733607e+00
