user1,user2,timestamp
56,100,130721.0
56,812,130721.0
377,136,130729.0
304,163,130736.0
436,227,130737.0
436,118,130737.0
436,331,130737.0
436,225,130737.0
174,227,130742.0
174,225,130742.0
8,557,130749.0
221,249,130756.0
221,524,130756.0
112,569,130761.0
569,96,130765.0
569,200,130765.0
209,372,130770.0
190,96,130775.0
217,74,130777.0
100,56,130790.0
100,812,130790.0
100,139,130790.0
97,64,130792.0
253,637,130793.0
182,358,130796.0
406,300,130808.0
406,607,130808.0
568,139,130825.0
260,63,130825.0
468,628,130826.0
468,116,130826.0
235,85,130834.0
331,436,130837.0
331,118,130837.0
331,159,130837.0
491,285,130840.0
491,481,130840.0
491,154,130840.0
491,326,130840.0
263,193,130845.0
263,619,130845.0
176,219,130845.0
407,465,130846.0
132,404,130852.0
50,575,130855.0
50,257,130855.0
288,121,130859.0
385,84,130862.0
416,139,130870.0
619,372,130870.0
619,263,130870.0
575,50,130872.0
580,283,130872.0
207,465,130877.0
64,97,130881.0
204,98,130882.0
344,421,130883.0
368,391,130887.0
368,617,130887.0
163,304,130892.0
441,283,130893.0
166,165,130896.0
378,476,130900.0
378,638,130900.0
15,812,130901.0
15,56,130901.0
187,189,130902.0
339,379,130904.0
168,238,130912.0
268,521,130913.0
439,455,130918.0
49,217,130927.0
49,74,130927.0
607,406,130928.0
498,639,130932.0
455,225,130933.0
455,439,130933.0
401,457,130938.0
229,205,130947.0
612,534,130948.0
289,130,130957.0
96,112,130958.0
96,457,130958.0
358,182,130959.0
421,414,130965.0
121,288,130965.0
173,466,130965.0
200,112,130969.0
225,118,130970.0
225,331,130970.0
118,331,130972.0
118,436,130972.0
306,16,130978.0
394,140,130983.0
593,219,131000.0
567,643,131002.0
524,249,131014.0
391,368,131019.0
377,136,131029.0
304,163,131037.0
174,413,131043.0
174,227,131043.0
436,331,131051.0
436,225,131051.0
140,394,131052.0
8,557,131053.0
221,249,131057.0
617,391,131058.0
617,368,131058.0
112,569,131060.0
112,200,131060.0
195,198,131065.0
217,74,131069.0
569,200,131072.0
569,112,131072.0
97,64,131092.0
198,229,131098.0
182,358,131099.0
406,607,131107.0
406,301,131107.0
46,136,131109.0
46,512,131109.0
46,377,131109.0
353,812,131127.0
353,100,131127.0
353,56,131127.0
468,116,131128.0
407,465,131135.0
331,118,131136.0
189,187,131142.0
491,326,131151.0
491,93,131151.0
491,203,131151.0
491,481,131151.0
491,562,131151.0
491,154,131151.0
491,285,131151.0
205,229,131154.0
385,84,131162.0
518,224,131165.0
619,263,131172.0
374,220,131175.0
207,465,131178.0
64,97,131181.0
204,98,131182.0
575,50,131184.0
368,617,131186.0
368,391,131186.0
416,546,131187.0
159,225,131189.0
163,304,131192.0
165,166,131193.0
344,56,131195.0
344,812,131195.0
15,568,131196.0
15,812,131196.0
15,100,131196.0
263,619,131198.0
249,524,131200.0
339,379,131204.0
378,100,131205.0
378,290,131205.0
276,194,131207.0
168,238,131210.0
439,455,131212.0
439,436,131212.0
268,521,131213.0
607,406,131226.0
607,300,131226.0
49,217,131230.0
455,621,131235.0
455,439,131235.0
455,159,131235.0
401,457,131238.0
132,113,131247.0
229,205,131248.0
203,154,131255.0
203,491,131255.0
203,481,131255.0
203,285,131255.0
203,133,131255.0
203,562,131255.0
203,93,131255.0
289,130,131257.0
358,182,131258.0
612,534,131258.0
379,339,131267.0
200,96,131275.0
200,112,131275.0
118,522,131277.0
118,225,131277.0
118,436,131277.0
118,331,131277.0
306,16,131278.0
301,300,131280.0
614,50,131284.0
593,219,131305.0
300,607,131306.0
300,301,131306.0
152,552,131307.0
152,546,131307.0
104,431,131307.0
104,298,131307.0
152,139,131307.0
96,457,131307.0
225,159,131311.0
225,436,131311.0
225,331,131311.0
225,118,131311.0
280,68,131312.0
56,812,131320.0
56,100,131320.0
237,285,131325.0
237,481,131325.0
237,154,131325.0
237,133,131325.0
237,203,131325.0
237,93,131325.0
237,491,131325.0
391,368,131326.0
391,617,131326.0
377,512,131328.0
377,136,131328.0
304,163,131336.0
174,436,131337.0
436,225,131358.0
436,227,131358.0
436,331,131358.0
112,569,131360.0
221,524,131362.0
221,249,131362.0
195,198,131366.0
195,229,131366.0
217,74,131371.0
617,368,131373.0
617,391,131373.0
653,371,131375.0
182,358,131398.0
46,512,131409.0
46,377,131409.0
253,637,131410.0
140,394,131413.0
568,285,131422.0
568,546,131422.0
568,416,131422.0
707,346,131423.0
562,326,131425.0
260,63,131425.0
562,491,131425.0
353,56,131435.0
353,100,131435.0
331,436,131440.0
331,455,131440.0
331,118,131440.0
326,203,131440.0
326,133,131440.0
407,114,131448.0
407,465,131448.0
50,575,131451.0
288,283,131458.0
205,229,131463.0
385,84,131463.0
491,203,131463.0
491,285,131463.0
491,93,131463.0
491,562,131463.0
491,133,131463.0
575,50,131481.0
130,263,131481.0
368,391,131486.0
368,617,131486.0
204,98,131488.0
163,304,131492.0
165,166,131493.0
344,56,131499.0
249,524,131500.0
15,100,131501.0
15,56,131501.0
166,165,131502.0
263,619,131505.0
263,193,131505.0
378,476,131507.0
378,290,131507.0
168,238,131509.0
168,10,131509.0
46,377,131511.0
46,512,131511.0
339,379,131513.0
356,480,131522.0
607,300,131527.0
607,406,131527.0
607,301,131527.0
92,643,131529.0
49,74,131530.0
49,217,131530.0
401,457,131535.0
133,203,131540.0
133,285,131540.0
455,621,131543.0
455,436,131543.0
455,439,131543.0
455,331,131543.0
455,225,131543.0
346,455,131548.0
46,377,131550.0
46,512,131550.0
229,205,131550.0
358,182,131558.0
612,534,131563.0
612,360,131563.0
289,130,131564.0
